Drone,RouteIndex,StopIndex,CustomerNo,Demand,PlannedArrival,ActualArrival,ReadyTime,DueTime,ServiceTime,OnTime,Late,Lateness,WaitTime,SpeedMps,BatteryPct,CargoLoad,Longitude,Latitude,Timestamp
V07_7,4,2,49,10,142.0,173.1,104.0,134.0,10.0,NO,YES,39.1,0.0,30.0,97.8,90,121.547151,29.855073,2026-04-07 21:52:51
V10_10,1,3,47,10,148.0,175.7,45.0,75.0,10.0,NO,YES,100.7,0.0,30.0,97.1,70,121.526433,29.870000,2026-04-07 21:52:51
V05_5,6,2,37,10,146.0,182.2,124.0,154.0,10.0,NO,YES,28.2,0.0,30.0,96.8,80,121.559064,29.886736,2026-04-07 21:52:51
V09_9,2,3,13,10,165.1,183.5,142.0,172.0,10.0,NO,YES,11.5,0.0,30.0,97.7,30,121.527987,29.865477,2026-04-07 21:52:51
V07_7,4,3,19,40,158.7,186.1,72.0,102.0,10.0,NO,YES,84.1,0.0,30.0,97.6,80,121.547151,29.854169,2026-04-07 21:52:51
V10_10,1,4,17,20,164.6,188.8,149.0,179.0,10.0,NO,YES,9.8,0.0,30.0,96.9,60,121.525397,29.870000,2026-04-07 21:52:51
V01_1,10,3,5,20,177.7,191.5,41.0,71.0,10.0,NO,YES,120.5,0.0,30.0,97.8,20,121.535756,29.888093,2026-04-07 21:52:52
V02_2,9,4,8,10,172.7,195.2,91.0,121.0,10.0,NO,YES,74.2,0.0,30.0,96.8,20,121.533166,29.885831,2026-04-07 21:52:52
V05_5,6,3,35,20,168.0,202.9,139.0,169.0,10.0,NO,YES,33.9,0.0,30.0,96.5,70,121.560100,29.888093,2026-04-07 21:52:52
V04_4,7,3,36,40,164.2,204.2,43.0,73.0,10.0,NO,YES,131.2,0.0,30.0,96.9,80,121.559064,29.888093,2026-04-07 21:52:52
V08_8,3,2,25,20,192.8,205.5,154.0,184.0,10.0,NO,YES,21.5,0.0,30.0,97.2,100,121.543525,29.851907,2026-04-07 21:52:52
V09_9,2,4,9,20,191.8,210.4,91.0,121.0,10.0,NO,YES,89.4,0.0,30.0,97.2,20,121.530576,29.865477,2026-04-07 21:52:52
V07_7,4,4,48,10,185.3,213.0,151.0,181.0,10.0,NO,YES,32.0,0.0,30.0,97.2,40,121.547151,29.851907,2026-04-07 21:52:52
V02_2,9,5,46,10,192.7,214.3,113.0,143.0,10.0,NO,YES,71.3,0.0,30.0,96.5,10,121.534720,29.885831,2026-04-07 21:52:52
V10_10,1,5,16,20,191.3,215.6,72.0,102.0,10.0,NO,YES,113.6,0.0,30.0,96.5,40,121.525397,29.867738,2026-04-07 21:52:52
V06_6,5,2,34,30,171.1,218.2,111.0,141.0,10.0,NO,YES,77.2,0.0,30.0,96.8,90,121.569424,29.865477,2026-04-07 21:52:52
V08_8,3,3,23,30,212.8,224.8,65.0,95.0,10.0,NO,YES,129.8,0.0,30.0,96.9,80,121.545079,29.851907,2026-04-07 21:52:52
V07_7,4,5,18,20,202.0,226.1,87.0,117.0,10.0,NO,YES,109.1,0.0,30.0,97.0,30,121.548187,29.851907,2026-04-07 21:52:52
V10_10,1,6,15,20,208.0,228.7,58.0,88.0,10.0,NO,YES,140.7,0.0,30.0,96.3,20,121.526433,29.867738,2026-04-07 21:52:52
V04_4,7,4,40,30,190.9,234.1,85.0,115.0,10.0,NO,YES,119.1,0.0,30.0,96.4,40,121.556475,29.888093,2026-04-07 21:52:52
V08_8,3,4,21,10,229.5,238.0,67.0,97.0,10.0,NO,YES,141.0,0.0,30.0,96.7,50,121.546115,29.851907,2026-04-07 21:52:52
V06_6,5,3,32,10,199.1,246.0,131.0,161.0,10.0,NO,YES,85.0,0.0,30.0,96.3,60,121.570460,29.863215,2026-04-07 21:52:53
V06_6,5,4,30,10,212.4,255.1,74.0,104.0,10.0,NO,YES,151.1,0.0,30.0,96.2,50,121.570978,29.863215,2026-04-07 21:52:53
V04_4,7,5,42,10,224.4,269.3,33.0,63.0,10.0,NO,YES,206.3,0.0,30.0,95.9,10,121.553885,29.885831,2026-04-07 21:52:53
V06_6,5,5,28,10,235.8,277.6,62.0,92.0,10.0,NO,YES,185.6,0.0,30.0,95.9,40,121.573049,29.863215,2026-04-07 21:52:53
V08_8,3,5,22,40,272.8,286.9,92.0,122.0,10.0,NO,YES,164.9,0.0,30.0,95.9,40,121.546115,29.856430,2026-04-07 21:52:53
V06_6,5,6,26,30,255.8,296.0,115.0,145.0,10.0,NO,YES,151.0,0.0,30.0,95.6,30,121.574603,29.863215,2026-04-07 21:52:54
V03_3,8,3,1,20,247.8,306.2,145.0,175.0,10.0,NO,YES,131.2,0.0,30.0,95.0,30,121.538346,29.888093,2026-04-07 21:52:54
V03_3,8,4,3,10,267.8,342.1,109.0,139.0,10.0,NO,YES,203.1,0.0,30.0,94.4,10,121.536792,29.888093,2026-04-07 21:52:55
V07_7,4,6,33,10,364.1,449.7,51.0,81.0,10.0,NO,YES,368.7,0.0,30.0,93.4,10,121.569424,29.860954,2026-04-07 21:52:57
V05_5,6,4,27,20,369.1,482.1,62.0,92.0,10.0,NO,YES,390.1,0.0,30.0,91.7,50,121.574603,29.865477,2026-04-07 21:52:57
V05_5,6,5,29,10,395.7,509.8,67.0,97.0,10.0,NO,YES,412.8,0.0,30.0,91.3,30,121.572013,29.865477,2026-04-07 21:52:58
V05_5,6,6,31,20,412.4,523.6,61.0,91.0,10.0,NO,YES,432.6,0.0,30.0,91.1,20,121.570978,29.865477,2026-04-07 21:52:58
