Drone,RouteIndex,LegIndex,OriginName,OriginLongitude_deg,OriginLatitude_deg,OriginAltitude_mWGS84,DestName,DestLongitude_deg,DestLatitude_deg,DestAltitude_mWGS84,StraightLineDist_m,ActualFlownDist_m,DetourRatio,WaypointCount,DepartureSimTime,ArrivalSimTime,LegDuration_simUnits,CruiseSpeed_mps,AvgSpeed_mps,DepartBattery_pct,ArriveBattery_pct,DepartCargo,ArriveCargo,DestReadyTime,DestDueTime,ArrivedOnTime,DistanceUnit,TimeUnit,SpeedUnit,AltitudeUnit,CoordSystem
V04_4,7,3,C036,121.559064,29.888093,55.0,C040,121.556475,29.888093,25.0,251.5,287.6,1.144,5,192.34,217.26,24.92,30.0,11.5,96.3,95.8,70,70,85.0,115.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V09_9,2,4,C021,121.546115,29.851907,65.0,C023,121.545079,29.851907,25.0,107.6,109.9,1.021,4,210.95,221.94,10.98,30.0,10.0,96.7,96.5,60,60,65.0,95.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05_5,6,2,C034,121.569424,29.865477,45.0,C031,121.570978,29.865477,25.0,151.2,159.8,1.057,4,208.56,224.42,15.86,30.0,10.1,96.6,96.3,140,140,61.0,91.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08_8,3,5,C047,121.526433,29.870000,75.0,C014,121.527987,29.870000,25.0,158.0,159.8,1.012,4,217.26,232.43,15.17,30.0,10.5,96.9,96.7,30,30,35.0,65.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V09_9,2,5,C023,121.545079,29.851907,75.0,C025,121.543525,29.851907,25.0,158.0,159.9,1.012,4,223.11,240.04,16.92,30.0,9.4,96.5,96.2,30,30,154.0,184.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V04_4,7,4,C040,121.556475,29.888093,65.0,C043,121.553885,29.888093,25.0,252.9,259.7,1.027,4,218.47,242.43,23.97,30.0,10.8,95.8,95.5,40,40,128.0,158.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08_8,3,6,C014,121.527987,29.870000,85.0,C012,121.529540,29.870000,25.0,161.4,159.8,0.990,4,233.56,250.80,17.24,30.0,9.3,96.7,96.4,20,20,64.0,94.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03_3,8,1,C002,121.536792,29.883570,35.0,Depot,121.546115,29.872262,25.0,1545.7,1555.7,1.006,4,129.60,257.92,128.31,30.0,12.1,98.0,95.9,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05_5,6,3,C031,121.570978,29.865477,55.0,C027,121.574603,29.865477,25.0,350.9,359.6,1.025,4,225.68,257.92,32.24,30.0,11.2,96.3,95.7,120,120,62.0,92.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V04_4,7,5,C043,121.553885,29.888093,75.0,C044,121.553885,29.886736,25.0,159.0,160.9,1.012,4,243.58,259.06,15.48,30.0,10.4,95.5,95.2,20,20,64.0,94.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V04_4,7,6,C044,121.553885,29.886736,85.0,C042,121.553885,29.885831,25.0,117.1,110.6,0.944,4,260.25,270.95,10.70,30.0,10.3,95.2,95.1,10,10,33.0,63.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05_5,6,4,C027,121.574603,29.865477,65.0,C026,121.574603,29.863215,25.0,254.6,261.5,1.027,4,259.06,281.77,22.72,30.0,11.5,95.7,95.3,100,100,115.0,145.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06_6,5,1,C011,121.529540,29.867738,35.0,Depot,121.546115,29.872262,25.0,1675.5,1692.7,1.010,5,139.08,281.77,142.69,30.0,11.9,97.8,95.5,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V09_9,2,6,C025,121.543525,29.851907,85.0,C024,121.545079,29.856430,25.0,528.2,534.8,1.012,4,241.25,285.60,44.34,30.0,12.1,96.2,95.5,10,10,148.0,178.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V01_1,10,2,C013,121.527987,29.865477,45.0,Depot,121.546115,29.872262,25.0,1904.0,1913.9,1.005,4,165.14,324.70,159.56,30.0,12.0,97.9,95.3,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V02_2,9,4,C001,121.538346,29.888093,65.0,Depot,121.546115,29.872262,25.0,1913.5,1931.0,1.009,5,203.03,364.40,161.37,30.0,12.0,96.6,94.0,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10_10,1,5,C004,121.535756,29.885831,75.0,Depot,121.546115,29.872262,25.0,1810.2,1819.5,1.005,4,213.51,365.70,152.19,30.0,12.0,96.9,94.5,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08_8,3,7,C012,121.529540,29.870000,95.0,Depot,121.546115,29.872262,25.0,1619.4,1627.8,1.005,4,251.93,389.14,137.21,30.0,11.9,96.4,94.2,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V04_4,7,7,C042,121.553885,29.885831,95.0,Depot,121.546115,29.872262,25.0,1686.1,1701.3,1.009,5,272.04,413.01,140.97,30.0,12.1,95.1,92.8,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V07_7,4,3,C035,121.560100,29.888093,55.0,C029,121.572013,29.865477,25.0,2764.9,2774.7,1.004,4,197.10,429.87,232.78,30.0,11.9,97.2,93.1,50,50,67.0,97.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V09_9,2,7,C024,121.545079,29.856430,95.0,Depot,121.546115,29.872262,25.0,1764.6,1773.2,1.005,4,286.87,436.58,149.71,30.0,11.8,95.5,93.1,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V07_7,4,4,C029,121.572013,29.865477,65.0,C028,121.573049,29.863215,25.0,273.5,280.6,1.026,4,431.21,457.44,26.22,30.0,10.7,93.1,92.7,40,40,62.0,92.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V07_7,4,5,C028,121.573049,29.863215,75.0,C030,121.570978,29.863215,25.0,206.0,209.8,1.019,4,458.67,479.14,20.47,30.0,10.2,92.7,92.4,30,30,74.0,104.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V07_7,4,6,C030,121.570978,29.863215,85.0,C032,121.570460,29.863215,25.0,78.1,59.9,0.768,4,480.44,488.28,7.85,30.0,7.6,92.4,92.2,20,20,131.0,161.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V07_7,4,7,C032,121.570460,29.863215,95.0,C033,121.569424,29.860954,25.0,279.5,280.6,1.004,4,489.52,513.79,24.27,30.0,11.6,92.2,91.9,10,10,51.0,81.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05_5,6,5,C026,121.574603,29.863215,75.0,C018,121.548187,29.851907,25.0,2841.3,2850.9,1.003,4,282.99,524.60,241.62,30.0,11.8,95.3,90.9,70,70,87.0,117.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05_5,6,6,C018,121.548187,29.851907,85.0,C019,121.547151,29.854169,25.0,277.2,280.6,1.012,4,525.92,550.50,24.58,30.0,11.4,90.9,90.5,50,50,72.0,102.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05_5,6,7,C019,121.547151,29.854169,95.0,C020,121.547151,29.856430,25.0,261.0,261.5,1.002,4,551.76,575.77,24.01,30.0,10.9,90.5,90.2,10,10,122.0,152.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05_5,6,8,C020,121.547151,29.856430,105.0,Depot,121.546115,29.872262,25.0,1765.0,1773.2,1.005,4,577.07,728.04,150.97,30.0,11.7,90.2,87.7,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V07_7,4,8,C033,121.569424,29.860954,105.0,Depot,121.546115,29.872262,25.0,2576.6,2595.4,1.007,4,515.21,734.69,219.48,30.0,11.8,91.9,88.3,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
