Drone,RouteIndex,StopIndex,CustomerNo,Demand,PlannedArrival,ActualArrival,ReadyTime,DueTime,ServiceTime,OnTime,Late,Lateness,WaitTime,SpeedMps,BatteryPct,CargoLoad,Longitude,Latitude,Timestamp
V09,2,7,100,20,694.9,235.3,647.0,703.0,90.0,YES,NO,0.0,411.7,15.0,96.9,110,121.562690,29.870905,2026-04-07 21:55:02
V07,4,3,35,20,390.6,240.8,380.0,440.0,90.0,YES,NO,0.0,139.2,15.0,96.5,170,121.526951,29.874523,2026-04-07 21:55:02
V09,2,8,64,10,788.2,245.1,741.0,791.0,90.0,YES,NO,0.0,495.9,15.0,96.8,90,121.562690,29.871357,2026-04-07 21:55:02
V02,9,5,25,10,517.5,249.2,462.0,534.0,90.0,YES,NO,0.0,212.8,30.0,95.9,130,121.572013,29.868643,2026-04-07 21:55:02
V10,1,8,15,20,894.5,250.6,846.0,911.0,90.0,YES,NO,0.0,595.4,15.0,96.8,70,121.565280,29.888998,2026-04-07 21:55:02
V02,9,6,172,20,612.2,260.3,561.0,617.0,90.0,YES,NO,0.0,300.7,30.0,95.7,120,121.571495,29.868191,2026-04-07 21:55:02
V07,4,4,126,10,492.6,263.0,479.0,529.0,90.0,YES,NO,0.0,216.0,15.0,96.3,150,121.528505,29.873619,2026-04-07 21:55:02
V02,9,7,77,10,705.5,269.8,650.0,710.0,90.0,YES,NO,0.0,380.2,30.0,95.6,100,121.570978,29.868191,2026-04-07 21:55:02
V09,2,9,109,30,898.5,276.8,925.0,979.0,90.0,YES,NO,0.0,648.2,15.0,96.5,80,121.559582,29.870905,2026-04-07 21:55:02
V07,4,5,71,20,590.0,278.2,561.0,632.0,90.0,YES,NO,0.0,282.8,15.0,96.1,140,121.529540,29.874071,2026-04-07 21:55:03
V08,3,1,188,10,196.1,278.2,855.0,913.0,90.0,YES,NO,0.0,576.8,15.0,95.8,200,121.524361,29.855978,2026-04-07 21:55:03
V10,1,9,198,10,1002.4,279.6,1038.0,1090.0,90.0,YES,NO,0.0,758.4,15.0,96.5,50,121.566316,29.886736,2026-04-07 21:55:03
V07,4,6,9,20,686.7,292.2,655.0,721.0,90.0,YES,NO,0.0,362.8,15.0,95.9,120,121.530576,29.874071,2026-04-07 21:55:03
V05,6,2,147,10,501.4,302.0,202.0,262.0,90.0,NO,YES,40.0,0.0,30.0,95.0,190,121.563726,29.850098,2026-04-07 21:55:03
V07,4,7,1,20,781.4,303.4,750.0,809.0,90.0,YES,NO,0.0,446.6,15.0,95.8,100,121.531094,29.873619,2026-04-07 21:55:03
V07,4,8,99,10,876.1,314.3,841.0,902.0,90.0,YES,NO,0.0,526.7,15.0,95.7,80,121.531612,29.874071,2026-04-07 21:55:03
V05,6,3,160,40,601.4,321.2,287.0,363.0,90.0,YES,NO,0.0,0.0,30.0,94.7,180,121.565280,29.850098,2026-04-07 21:55:03
V07,4,9,53,10,976.1,333.7,928.0,1000.0,90.0,YES,NO,0.0,594.3,15.0,95.6,70,121.531612,29.875428,2026-04-07 21:55:04
V05,6,4,47,30,698.1,335.1,392.0,442.0,90.0,YES,NO,0.0,56.9,30.0,94.5,140,121.565280,29.851002,2026-04-07 21:55:04
V05,6,5,91,20,798.6,354.3,480.0,541.0,90.0,YES,NO,0.0,125.7,30.0,94.2,110,121.564762,29.852359,2026-04-07 21:55:04
V02,9,8,179,20,861.0,365.3,829.0,890.0,90.0,YES,NO,0.0,463.7,30.0,93.9,90,121.561136,29.870452,2026-04-07 21:55:04
V08,3,2,72,40,1006.2,368.1,693.0,768.0,90.0,YES,NO,0.0,324.9,15.0,94.6,190,121.516073,29.851907,2026-04-07 21:55:04
V06,5,2,181,20,1173.3,374.2,720.0,768.0,90.0,YES,NO,0.0,345.8,15.0,94.5,180,121.517109,29.889450,2026-04-07 21:55:04
V05,6,6,70,30,908.1,387.1,577.0,636.0,90.0,YES,NO,0.0,189.9,30.0,93.6,90,121.567352,29.853716,2026-04-07 21:55:05
V01,10,1,54,30,286.4,405.1,319.0,398.0,90.0,NO,YES,7.1,0.0,30.0,93.9,200,121.516073,29.894878,2026-04-07 21:55:05
V09,2,10,67,20,1125.4,434.7,745.0,780.0,90.0,YES,NO,0.0,310.3,15.0,94.8,50,121.544561,29.863667,2026-04-07 21:55:06
V01,10,2,132,30,438.8,450.0,515.0,585.0,90.0,YES,NO,0.0,65.0,30.0,93.0,170,121.514002,29.891259,2026-04-07 21:55:06
V03,8,2,197,30,989.3,467.7,229.0,280.0,90.0,NO,YES,187.7,0.0,30.0,90.8,190,121.581337,29.850550,2026-04-07 21:55:06
V04,7,7,142,20,884.1,485.1,890.0,941.0,90.0,YES,NO,0.0,404.9,15.0,94.2,70,121.531094,29.898496,2026-04-07 21:55:07
V03,8,3,124,10,1091.3,489.1,311.0,384.0,90.0,NO,YES,105.1,0.0,30.0,90.5,160,121.582373,29.849193,2026-04-07 21:55:07
V01,10,3,7,10,631.9,490.5,616.0,680.0,90.0,YES,NO,0.0,125.5,30.0,92.2,140,121.514520,29.887641,2026-04-07 21:55:07
V04,7,8,111,30,986.7,498.7,979.0,1037.0,90.0,YES,NO,0.0,480.3,15.0,94.1,50,121.531094,29.897592,2026-04-07 21:55:07
V04,7,9,63,20,1087.2,517.5,1079.0,1123.0,90.0,YES,NO,0.0,561.5,15.0,93.9,20,121.530576,29.896235,2026-04-07 21:55:07
V02,9,9,13,10,1067.7,533.6,364.0,416.0,90.0,NO,YES,117.6,0.0,30.0,90.9,70,121.546633,29.860954,2026-04-07 21:55:08
V02,9,10,43,20,1167.1,551.3,448.0,517.0,90.0,NO,YES,34.3,0.0,30.0,90.6,60,121.545597,29.860049,2026-04-07 21:55:08
V05,6,7,136,10,1122.1,560.8,797.0,874.0,90.0,YES,NO,0.0,236.2,30.0,90.6,60,121.582891,29.843765,2026-04-07 21:55:08
V07,4,10,18,10,1230.8,564.8,231.0,298.0,90.0,NO,YES,266.8,0.0,30.0,91.5,60,121.518145,29.894426,2026-04-07 21:55:08
V02,9,11,2,20,1272.0,575.6,553.0,602.0,90.0,YES,NO,0.0,0.0,30.0,90.2,40,121.544561,29.861858,2026-04-07 21:55:08
V03,8,4,94,20,1253.3,592.5,522.0,581.0,90.0,NO,YES,11.5,0.0,30.0,88.4,150,121.584963,29.839694,2026-04-07 21:55:09
V03,8,5,51,10,1353.3,611.9,611.0,678.0,90.0,YES,NO,0.0,0.0,30.0,88.1,130,121.584963,29.841051,2026-04-07 21:55:09
V05,6,8,115,30,1253.3,622.8,426.0,491.0,90.0,NO,YES,131.8,0.0,30.0,89.5,50,121.584445,29.838337,2026-04-07 21:55:09
V02,9,12,107,20,1396.4,628.4,1011.0,1077.0,90.0,YES,NO,0.0,382.6,30.0,89.4,20,121.547151,29.865929,2026-04-07 21:55:10
V05,6,9,86,10,1346.7,632.7,331.0,405.0,90.0,NO,YES,227.7,0.0,30.0,89.4,20,121.583927,29.838337,2026-04-07 21:55:10
V03,8,6,174,30,1458.2,637.1,723.0,756.0,90.0,YES,NO,0.0,85.9,30.0,87.7,120,121.585998,29.842861,2026-04-07 21:55:10
V05,6,10,189,10,1475.7,693.5,895.0,960.0,90.0,YES,NO,0.0,201.5,30.0,88.5,10,121.581855,29.843313,2026-04-07 21:55:11
V07,4,11,151,10,1417.8,706.6,509.0,571.0,90.0,NO,YES,135.6,0.0,30.0,89.1,50,121.532648,29.898044,2026-04-07 21:55:11
V03,8,7,141,10,1612.3,733.5,406.0,482.0,90.0,NO,YES,251.5,0.0,30.0,85.9,90,121.584445,29.851455,2026-04-07 21:55:12
V09,2,11,191,10,1429.2,736.3,414.0,491.0,90.0,NO,YES,245.3,0.0,30.0,89.8,30,121.516073,29.848741,2026-04-07 21:55:12
V07,4,12,187,10,1531.8,746.3,792.0,850.0,90.0,YES,NO,0.0,45.7,30.0,88.4,40,121.529540,29.899853,2026-04-07 21:55:12
V03,8,8,69,20,1711.8,751.8,508.0,566.0,90.0,NO,YES,185.8,0.0,30.0,85.6,80,121.583409,29.852359,2026-04-07 21:55:12
V06,5,3,120,10,1532.5,751.8,93.0,159.0,90.0,NO,YES,592.8,0.0,30.0,86.8,160,121.558546,29.884474,2026-04-07 21:55:12
V09,2,12,4,10,1535.9,764.5,616.0,661.0,90.0,NO,YES,103.5,0.0,30.0,89.3,20,121.516073,29.851002,2026-04-07 21:55:12
V07,4,13,140,20,1636.8,771.4,704.0,749.0,90.0,NO,YES,22.4,0.0,30.0,88.1,30,121.531612,29.900758,2026-04-07 21:55:12
V06,5,4,19,20,1636.2,775.7,186.0,253.0,90.0,NO,YES,522.7,0.0,30.0,86.4,150,121.558028,29.886284,2026-04-07 21:55:12
V06,5,5,192,20,1735.6,794.0,275.0,350.0,90.0,NO,YES,444.0,0.0,30.0,86.1,130,121.559064,29.887188,2026-04-07 21:55:13
V07,4,14,16,10,1738.8,794.0,598.0,669.0,90.0,NO,YES,125.0,0.0,30.0,87.7,10,121.532648,29.899401,2026-04-07 21:55:13
V06,5,6,196,10,1839.0,818.3,384.0,430.0,90.0,NO,YES,388.3,0.0,30.0,85.7,110,121.561136,29.887188,2026-04-07 21:55:13
V06,5,7,97,30,1933.7,829.6,465.0,532.0,90.0,NO,YES,297.6,0.0,30.0,85.5,100,121.561654,29.886736,2026-04-07 21:55:14
V06,5,8,96,10,2033.1,847.7,656.0,728.0,90.0,NO,YES,119.7,0.0,30.0,85.3,70,121.562690,29.885831,2026-04-07 21:55:14
V06,5,9,130,10,2126.4,857.4,754.0,813.0,90.0,NO,YES,44.4,0.0,30.0,85.1,60,121.562690,29.885379,2026-04-07 21:55:14
V06,5,10,28,20,2229.8,881.3,845.0,910.0,90.0,YES,NO,0.0,0.0,30.0,84.8,50,121.560618,29.885379,2026-04-07 21:55:15
V10,1,10,180,30,1557.5,884.2,241.0,292.0,90.0,NO,YES,592.2,0.0,30.0,86.2,40,121.514002,29.850550,2026-04-07 21:55:15
V01,10,4,10,20,1009.0,897.9,219.0,271.0,90.0,NO,YES,626.9,0.0,30.0,84.3,130,121.526433,29.850098,2026-04-07 21:55:15
V06,5,11,74,10,2329.8,900.5,933.0,1008.0,90.0,YES,NO,0.0,32.5,30.0,84.5,30,121.560618,29.884022,2026-04-07 21:55:15
V10,1,11,84,10,1658.1,903.2,333.0,385.0,90.0,NO,YES,518.2,0.0,30.0,85.9,10,121.514520,29.849193,2026-04-07 21:55:15
V01,10,5,193,20,1109.0,917.0,311.0,365.0,90.0,NO,YES,552.0,0.0,30.0,83.9,110,121.524879,29.850098,2026-04-07 21:55:15
V01,10,6,46,20,1202.3,926.5,405.0,453.0,90.0,NO,YES,473.5,0.0,30.0,83.8,90,121.524879,29.849645,2026-04-07 21:55:15
V06,5,12,149,20,2440.0,933.7,1036.0,1097.0,90.0,YES,NO,0.0,102.3,30.0,84.0,20,121.561136,29.881308,2026-04-07 21:55:16
V01,10,7,128,10,1302.8,946.4,494.0,550.0,90.0,NO,YES,396.4,0.0,30.0,83.5,70,121.525397,29.848288,2026-04-07 21:55:16
V03,8,9,110,30,1941.3,953.5,748.0,800.0,90.0,NO,YES,153.5,0.0,30.0,82.1,60,121.569424,29.866834,2026-04-07 21:55:16
V01,10,8,106,10,1402.3,964.6,583.0,647.0,90.0,NO,YES,317.6,0.0,30.0,83.2,60,121.526433,29.849193,2026-04-07 21:55:16
V02,11,1,83,10,198.3,967.3,205.0,279.0,90.0,NO,YES,688.3,0.0,30.0,83.9,10,121.522807,29.857787,2026-04-07 21:55:16
V03,8,10,162,30,2050.8,985.9,840.0,900.0,90.0,NO,YES,85.9,0.0,30.0,81.6,30,121.566834,29.865477,2026-04-07 21:55:17
V01,10,9,167,20,1512.3,998.6,673.0,748.0,90.0,NO,YES,250.6,0.0,30.0,82.7,50,121.529540,29.849193,2026-04-07 21:55:17
V01,10,10,34,10,1612.3,1018.5,772.0,835.0,90.0,NO,YES,183.5,0.0,30.0,82.4,30,121.529540,29.850550,2026-04-07 21:55:17
V01,10,11,95,10,1707.0,1029.7,865.0,925.0,90.0,NO,YES,104.7,0.0,30.0,82.3,20,121.529022,29.851002,2026-04-07 21:55:18
V08,3,3,50,20,1572.4,1038.3,221.0,277.0,90.0,NO,YES,761.3,0.0,30.0,81.1,150,121.576675,29.888998,2026-04-07 21:55:18
V08,3,4,156,20,1667.1,1049.5,307.0,374.0,90.0,NO,YES,675.5,0.0,30.0,80.9,130,121.577193,29.889450,2026-04-07 21:55:18
V09,2,13,17,10,1830.6,1057.7,824.0,890.0,90.0,NO,YES,167.6,0.0,30.0,84.6,10,121.543525,29.865024,2026-04-07 21:55:18
V08,3,5,112,20,1761.8,1060.5,405.0,459.0,90.0,NO,YES,601.5,0.0,30.0,80.7,110,121.577711,29.888998,2026-04-07 21:55:18
V08,3,6,168,10,1861.8,1079.9,507.0,543.0,90.0,NO,YES,536.9,0.0,30.0,80.4,90,121.579265,29.888998,2026-04-07 21:55:19
V08,3,7,79,20,1955.1,1089.9,595.0,636.0,90.0,NO,YES,453.9,0.0,30.0,80.3,80,121.579783,29.888998,2026-04-07 21:55:19
V08,3,8,29,10,2058.5,1115.2,677.0,743.0,90.0,NO,YES,372.2,0.0,30.0,79.9,60,121.579783,29.887188,2026-04-07 21:55:19
V08,3,9,87,20,2155.1,1129.5,778.0,825.0,90.0,NO,YES,304.5,0.0,30.0,79.7,50,121.578747,29.887188,2026-04-07 21:55:20
V04,12,1,143,20,207.6,1146.9,314.0,358.0,90.0,NO,YES,788.9,0.0,30.0,85.9,20,121.522289,29.855978,2026-04-07 21:55:20
V08,3,10,42,30,2260.0,1157.1,870.0,923.0,90.0,NO,YES,234.1,0.0,30.0,79.3,30,121.576675,29.888093,2026-04-07 21:55:20
V01,10,12,155,10,1946.0,1247.9,79.0,140.0,90.0,NO,YES,1107.9,0.0,30.0,78.7,10,121.546633,29.864120,2026-04-07 21:55:22
V06,13,1,176,20,209.2,1391.6,387.0,466.0,90.0,NO,YES,925.6,0.0,30.0,76.5,20,121.522289,29.855526,2026-04-07 21:55:25
V07,16,1,108,20,192.3,1421.2,950.0,1003.0,90.0,NO,YES,418.2,0.0,30.0,77.6,20,121.525397,29.855526,2026-04-07 21:55:25
V09,15,1,121,20,202.5,1432.8,665.0,738.0,90.0,NO,YES,694.8,0.0,30.0,78.5,20,121.523843,29.855073,2026-04-07 21:55:26
V05,14,1,125,10,260.8,1473.9,516.0,574.0,90.0,NO,YES,899.9,0.0,30.0,75.9,10,121.517109,29.849645,2026-04-07 21:55:26
V03,17,1,182,20,282.1,1553.9,234.0,298.0,90.0,NO,YES,1255.9,0.0,30.0,72.3,20,121.575639,29.901210,2026-04-07 21:55:28
V02,18,1,163,10,276.0,1648.6,417.0,482.0,90.0,NO,YES,1166.6,0.0,30.0,72.9,10,121.576157,29.899853,2026-04-07 21:55:30
V10,19,1,194,20,272.8,1688.3,517.0,567.0,90.0,NO,YES,1121.3,0.0,30.0,73.1,20,121.576675,29.898949,2026-04-07 21:55:31
V01,20,1,145,20,267.2,1703.1,608.0,661.0,90.0,NO,YES,1042.1,0.0,30.0,71.3,20,121.577193,29.897592,2026-04-07 21:55:31
V08,22,1,123,10,204.1,1758.8,972.0,1008.0,90.0,NO,YES,750.8,0.0,30.0,69.6,10,121.575121,29.887188,2026-04-07 21:55:32
V04,21,1,195,20,258.2,1812.3,692.0,765.0,90.0,NO,YES,1047.3,0.0,30.0,75.0,20,121.575639,29.897139,2026-04-07 21:55:33
V05,26,1,138,20,162.7,2080.6,776.0,852.0,90.0,NO,YES,1228.6,0.0,30.0,66.1,20,121.532648,29.885831,2026-04-07 21:55:39
V06,23,1,8,40,304.1,2127.5,351.0,386.0,90.0,NO,YES,1741.5,0.0,30.0,64.2,40,121.517109,29.899401,2026-04-07 21:55:39
V07,24,1,186,20,311.2,2142.9,433.0,491.0,90.0,NO,YES,1651.9,0.0,30.0,65.8,20,121.515555,29.899401,2026-04-07 21:55:40
V09,25,1,127,10,306.7,2162.7,526.0,584.0,90.0,NO,YES,1578.7,0.0,30.0,66.7,10,121.515037,29.898044,2026-04-07 21:55:40
V03,27,1,36,30,208.1,2257.6,493.0,544.0,90.0,NO,YES,1713.6,0.0,30.0,60.8,30,121.522807,29.855073,2026-04-07 21:55:42
V01,31,1,48,10,134.9,2280.5,101.0,160.0,90.0,NO,YES,2120.5,0.0,30.0,62.0,10,121.566316,29.881760,2026-04-07 21:55:43
V02,28,1,33,30,203.5,2332.7,582.0,638.0,90.0,NO,YES,1694.7,0.0,30.0,61.7,30,121.523325,29.855526,2026-04-07 21:55:44
V08,29,1,165,10,198.9,2339.6,764.0,823.0,90.0,NO,YES,1516.6,0.0,30.0,60.2,10,121.523843,29.855978,2026-04-07 21:55:44
V10,30,1,158,20,186.2,2346.5,960.0,1016.0,90.0,NO,YES,1330.5,0.0,30.0,62.5,20,121.529540,29.852359,2026-04-07 21:55:44
V04,32,1,75,30,274.0,2570.7,334.0,384.0,90.0,NO,YES,2186.7,0.0,30.0,62.6,30,121.575639,29.899853,2026-04-07 21:55:48
V05,33,1,52,20,258.7,2677.5,782.0,857.0,90.0,NO,YES,1820.5,0.0,30.0,56.3,20,121.575121,29.897592,2026-04-07 21:55:50
V03,35,1,144,20,128.8,2731.9,100.0,157.0,90.0,NO,YES,2574.9,0.0,30.0,53.1,20,121.530576,29.873166,2026-04-07 21:55:52
V06,36,1,184,20,191.0,2821.0,401.0,481.0,90.0,NO,YES,2340.0,0.0,30.0,53.0,20,121.530058,29.888998,2026-04-07 21:55:53
V07,37,1,199,10,174.5,2822.3,506.0,566.0,90.0,NO,YES,2256.3,0.0,30.0,54.8,10,121.531612,29.887188,2026-04-07 21:55:53
V01,34,1,92,10,257.3,2828.8,870.0,953.0,90.0,NO,YES,1875.8,0.0,30.0,53.1,10,121.574085,29.898044,2026-04-07 21:55:54
V09,38,1,37,10,174.5,2835.5,602.0,657.0,90.0,NO,YES,2178.5,0.0,30.0,55.8,10,121.530576,29.886284,2026-04-07 21:55:54
V10,39,1,81,10,165.1,2837.0,683.0,760.0,90.0,NO,YES,2077.0,0.0,30.0,54.6,10,121.531612,29.885379,2026-04-07 21:55:54
V08,40,1,137,10,158.1,2838.5,877.0,938.0,90.0,NO,YES,1900.5,0.0,30.0,52.2,10,121.532130,29.884474,2026-04-07 21:55:54
V02,41,1,135,20,186.6,2875.9,206.0,275.0,90.0,NO,YES,2600.9,0.0,30.0,52.9,20,121.528505,29.886736,2026-04-07 21:55:54
V03,42,1,58,10,221.8,3221.2,306.0,376.0,90.0,NO,YES,2845.2,0.0,30.0,45.2,10,121.524879,29.890355,2026-04-07 21:56:01
V02,50,1,45,10,64.1,3232.4,19.0,94.0,90.0,NO,YES,3138.4,0.0,30.0,47.2,10,121.560100,29.871357,2026-04-07 21:56:02
V04,43,1,185,20,271.3,3326.7,425.0,484.0,90.0,NO,YES,2842.7,0.0,30.0,50.3,20,121.516591,29.892164,2026-04-07 21:56:03
V06,49,1,56,20,211.7,3383.2,1130.0,1198.0,90.0,NO,YES,2185.2,0.0,30.0,43.9,20,121.532130,29.893973,2026-04-07 21:56:05
V05,44,1,117,10,258.1,3392.7,801.0,872.0,90.0,NO,YES,2520.7,0.0,30.0,44.8,10,121.517627,29.890355,2026-04-07 21:56:05
V01,51,1,14,10,156.2,3404.6,567.0,626.0,90.0,NO,YES,2778.6,0.0,30.0,43.9,10,121.565798,29.886284,2026-04-07 21:56:05
V08,45,1,49,20,250.7,3408.6,904.0,954.0,90.0,NO,YES,2454.6,0.0,30.0,42.9,20,121.518663,29.889902,2026-04-07 21:56:05
V09,48,1,157,10,276.0,3461.5,712.0,784.0,90.0,NO,YES,2677.5,0.0,30.0,45.7,10,121.521253,29.897592,2026-04-07 21:56:06
V10,47,1,98,10,292.4,3472.5,629.0,677.0,90.0,NO,YES,2795.5,0.0,30.0,44.3,10,121.519181,29.898949,2026-04-07 21:56:06
V07,46,1,88,30,306.7,3490.3,234.0,316.0,90.0,NO,YES,3174.3,0.0,30.0,43.8,30,121.518145,29.900758,2026-04-07 21:56:07
V02,52,1,59,20,159.3,3545.2,952.0,992.0,90.0,NO,YES,2553.2,0.0,30.0,42.2,20,121.565280,29.887188,2026-04-07 21:56:08
V03,53,1,78,20,48.1,3604.5,173.0,229.0,90.0,NO,YES,3375.5,0.0,30.0,39.1,20,121.546115,29.864572,2026-04-07 21:56:09
V01,54,1,39,20,47.4,3688.8,931.0,971.0,90.0,NO,YES,2717.8,0.0,30.0,39.3,20,121.545597,29.865024,2026-04-07 21:56:11
V03,55,1,113,10,51.0,3732.2,15.0,62.0,90.0,NO,YES,3670.2,0.0,30.0,37.1,10,121.548705,29.863215,2026-04-07 21:56:12
V06,56,1,11,20,125.3,3828.6,384.0,443.0,90.0,NO,YES,3385.6,0.0,30.0,36.7,20,121.558546,29.854621,2026-04-07 21:56:14
V04,57,1,6,10,122.2,3845.5,478.0,531.0,90.0,NO,YES,3314.5,0.0,30.0,41.9,10,121.558546,29.855073,2026-04-07 21:56:14
V05,58,1,139,20,113.4,3877.6,659.0,720.0,90.0,NO,YES,3157.6,0.0,30.0,36.9,20,121.557510,29.855978,2026-04-07 21:56:14
V08,59,1,116,20,136.8,3911.7,98.0,166.0,90.0,NO,YES,3745.7,0.0,30.0,34.8,20,121.562172,29.854621,2026-04-07 21:56:15
V02,61,1,129,20,131.2,3912.9,285.0,358.0,90.0,NO,YES,3554.9,0.0,30.0,36.2,20,121.559582,29.854169,2026-04-07 21:56:15
V01,60,1,12,10,143.4,3922.2,196.0,252.0,90.0,NO,YES,3670.2,0.0,30.0,35.6,10,121.563208,29.854169,2026-04-07 21:56:15
V03,62,1,122,10,122.6,3945.3,568.0,626.0,90.0,NO,YES,3319.3,0.0,30.0,33.7,10,121.557510,29.854621,2026-04-07 21:56:16
V09,63,1,55,40,187.4,4044.2,115.0,179.0,90.0,NO,YES,3865.2,0.0,30.0,36.1,40,121.527469,29.885831,2026-04-07 21:56:18
V10,64,1,66,20,166.4,4047.8,110.0,170.0,90.0,NO,YES,3877.8,0.0,30.0,35.0,20,121.564244,29.851002,2026-04-07 21:56:18
V04,67,1,20,30,110.1,4127.2,33.0,93.0,90.0,NO,YES,4034.2,0.0,30.0,37.4,30,121.567352,29.869548,2026-04-07 21:56:19
V07,65,1,200,20,241.3,4172.5,604.0,657.0,90.0,NO,YES,3515.5,0.0,30.0,32.7,20,121.581855,29.852359,2026-04-07 21:56:20
V05,68,1,23,30,260.8,4331.8,140.0,199.0,90.0,NO,YES,4132.8,0.0,30.0,29.4,30,121.573567,29.898949,2026-04-07 21:56:24
V06,66,1,3,30,299.8,4343.2,147.0,219.0,90.0,NO,YES,4124.2,0.0,30.0,28.1,30,121.519181,29.900306,2026-04-07 21:56:24
V02,69,1,38,10,234.6,4357.8,215.0,293.0,90.0,NO,YES,4064.8,0.0,30.0,29.0,10,121.536274,29.899401,2026-04-07 21:56:24
V08,70,1,150,10,239.0,4368.5,310.0,381.0,90.0,NO,YES,3987.5,0.0,30.0,27.4,10,121.535756,29.899853,2026-04-07 21:56:24
