Drone,RouteIndex,LegIndex,OriginName,OriginLongitude_deg,OriginLatitude_deg,OriginAltitude_mWGS84,DestName,DestLongitude_deg,DestLatitude_deg,DestAltitude_mWGS84,StraightLineDist_m,ActualFlownDist_m,DetourRatio,WaypointCount,DepartureSimTime,ArrivalSimTime,LegDuration_simUnits,CruiseSpeed_mps,AvgSpeed_mps,DepartBattery_pct,ArriveBattery_pct,DepartCargo,ArriveCargo,DestReadyTime,DestDueTime,ArrivedOnTime,DistanceUnit,TimeUnit,SpeedUnit,AltitudeUnit,CoordSystem
V01_1,10,0,Depot,121.546115,29.872262,25.0,C015,121.526433,29.867738,25.0,1963.4,1992.2,1.015,6,0.00,153.92,153.92,15.0,12.9,100.0,97.5,50,50,58.0,88.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V01_1,10,1,C015,121.526433,29.867738,35.0,C016,121.525397,29.867738,25.0,100.4,109.9,1.095,4,155.11,165.72,10.61,30.0,10.4,97.5,97.3,30,30,72.0,102.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03_3,8,1,C002,121.536792,29.883570,35.0,C003,121.536792,29.888093,25.0,503.1,513.0,1.020,4,124.52,167.90,43.38,30.0,11.8,98.0,97.2,40,40,109.0,139.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10_10,1,2,C044,121.553885,29.886736,45.0,C040,121.556475,29.888093,25.0,292.4,301.7,1.032,4,141.72,167.90,26.18,30.0,11.5,97.5,97.1,50,50,85.0,115.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V07_7,4,2,C038,121.557510,29.885831,45.0,C037,121.559064,29.886736,25.0,181.6,190.4,1.049,4,151.55,169.27,17.72,30.0,10.7,97.4,97.1,30,30,124.0,154.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08_8,3,1,C045,121.535756,29.886736,35.0,C006,121.534720,29.883570,25.0,366.1,376.0,1.027,4,144.09,176.32,32.23,30.0,11.7,97.4,96.9,60,60,95.0,125.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V09_9,2,2,C014,121.527987,29.870000,45.0,C011,121.529540,29.867738,25.0,293.4,302.7,1.032,4,150.36,176.32,25.96,30.0,11.7,97.5,97.0,80,80,59.0,89.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05_5,6,1,C041,121.555439,29.883570,35.0,C036,121.559064,29.888093,25.0,612.6,625.8,1.022,5,130.45,182.08,51.63,30.0,12.1,98.5,97.6,40,40,43.0,73.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06_6,5,1,C005,121.535756,29.888093,35.0,C008,121.533166,29.885831,25.0,354.5,364.4,1.028,4,153.92,184.35,30.42,30.0,12.0,97.3,96.9,30,30,91.0,121.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V04_4,7,1,C047,121.526433,29.870000,35.0,C010,121.530576,29.867738,25.0,472.2,482.1,1.021,4,147.82,188.74,40.93,30.0,11.8,97.6,96.9,30,30,119.0,149.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V07_7,4,3,C037,121.559064,29.886736,55.0,C035,121.560100,29.888093,25.0,183.4,190.9,1.041,4,170.55,188.74,18.20,30.0,10.5,97.1,96.8,20,20,139.0,169.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10_10,1,3,C040,121.556475,29.888093,55.0,C043,121.553885,29.888093,25.0,251.5,259.7,1.033,4,169.27,193.59,24.32,30.0,10.7,97.1,96.7,20,20,128.0,158.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V01_1,10,2,C016,121.525397,29.867738,45.0,C013,121.527987,29.865477,25.0,355.0,364.4,1.027,4,166.85,199.86,33.00,30.0,11.0,97.3,96.8,10,10,142.0,172.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03_3,8,2,C003,121.536792,29.888093,45.0,C046,121.534720,29.885831,25.0,321.8,331.2,1.029,4,169.27,199.86,30.59,30.0,10.8,97.2,96.7,30,30,113.0,143.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V02_2,9,0,Depot,121.546115,29.872262,25.0,C033,121.569424,29.860954,25.0,2575.4,2617.8,1.016,6,0.00,201.11,201.11,15.0,13.0,100.0,96.5,50,50,51.0,81.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08_8,3,2,C006,121.534720,29.883570,45.0,C004,121.535756,29.885831,25.0,271.3,280.6,1.034,4,177.42,203.53,26.11,30.0,10.7,96.9,96.5,40,40,141.0,171.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V09_9,2,3,C011,121.529540,29.867738,55.0,C009,121.530576,29.865477,25.0,272.3,280.6,1.031,4,177.42,203.53,26.11,30.0,10.7,97.0,96.6,40,40,91.0,121.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V02_2,9,1,C033,121.569424,29.860954,35.0,C032,121.570460,29.863215,25.0,270.8,280.6,1.036,4,202.31,226.26,23.95,30.0,11.7,96.5,96.1,40,40,131.0,161.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03_3,8,3,C046,121.534720,29.885831,55.0,C007,121.533166,29.883570,25.0,294.3,302.7,1.029,4,201.11,227.42,26.31,30.0,11.5,96.7,96.3,20,20,79.0,109.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06_6,5,2,C008,121.533166,29.885831,45.0,C001,121.538346,29.888093,25.0,559.5,569.1,1.017,4,186.09,236.33,50.24,30.0,11.3,96.9,96.0,20,20,145.0,175.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V09_9,2,4,C009,121.530576,29.865477,65.0,C017,121.525397,29.870000,25.0,709.9,718.8,1.012,4,204.76,265.45,60.70,30.0,11.8,96.6,95.6,20,20,149.0,179.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V02_2,9,2,C032,121.570460,29.863215,45.0,C050,121.562690,29.865477,25.0,790.5,800.3,1.012,4,227.42,294.24,66.82,30.0,12.0,96.1,95.0,30,30,116.0,146.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V04_4,7,2,C010,121.530576,29.867738,45.0,Depot,121.546115,29.872262,25.0,1580.6,1600.2,1.012,5,190.05,323.93,133.88,30.0,12.0,96.9,94.7,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10_10,1,4,C043,121.553885,29.888093,65.0,Depot,121.546115,29.872262,25.0,1913.5,1923.1,1.005,4,195.10,358.18,163.08,30.0,11.8,96.7,94.1,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08_8,3,3,C004,121.535756,29.885831,55.0,Depot,121.546115,29.872262,25.0,1809.8,1819.5,1.005,4,204.76,359.53,154.78,30.0,11.8,96.5,94.0,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V01_1,10,3,C013,121.527987,29.865477,55.0,Depot,121.546115,29.872262,25.0,1904.1,1913.9,1.005,4,201.11,367.20,166.08,30.0,11.5,96.8,94.1,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05_5,6,2,C036,121.559064,29.888093,45.0,Depot,121.546115,29.872262,25.0,2158.2,2201.4,1.020,8,183.22,377.47,194.26,30.0,11.3,97.6,94.5,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V07_7,4,4,C035,121.560100,29.888093,65.0,Depot,121.546115,29.872262,25.0,2217.8,2244.6,1.012,5,190.05,384.26,194.20,30.0,11.6,96.8,93.7,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03_3,8,4,C007,121.533166,29.883570,65.0,Depot,121.546115,29.872262,25.0,1772.4,1792.7,1.011,5,228.64,387.88,159.24,30.0,11.3,96.3,93.8,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06_6,5,3,C001,121.538346,29.888093,55.0,Depot,121.546115,29.872262,25.0,1913.4,1928.4,1.008,5,237.54,408.07,170.53,30.0,11.3,96.0,93.3,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V09_9,2,5,C017,121.525397,29.870000,75.0,Depot,121.546115,29.872262,25.0,2014.1,2023.5,1.005,4,266.64,449.84,183.21,30.0,11.0,95.6,92.7,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V02_2,9,3,C050,121.562690,29.865477,55.0,Depot,121.546115,29.872262,25.0,1767.6,1807.9,1.023,7,295.53,459.96,164.42,30.0,11.0,95.0,92.4,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03_3,17,0,Depot,121.546115,29.872262,75.0,C022,121.546115,29.856430,25.0,1761.1,1770.4,1.005,4,387.88,537.57,149.69,15.0,11.8,93.8,91.0,90,90,92.0,122.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03_3,17,1,C022,121.546115,29.856430,85.0,C020,121.547151,29.856430,25.0,116.5,109.9,0.943,4,538.78,549.63,10.85,30.0,10.1,91.0,90.9,50,50,122.0,152.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03_3,17,2,C020,121.547151,29.856430,95.0,C049,121.547151,29.855073,25.0,166.3,160.9,0.967,4,550.79,566.12,15.33,30.0,10.5,90.9,90.6,40,40,104.0,134.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06_6,18,0,Depot,121.546115,29.872262,65.0,C019,121.547151,29.854169,25.0,2014.7,2024.3,1.005,4,408.07,575.35,167.27,15.0,12.1,93.3,90.3,70,70,72.0,102.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V04_4,11,0,Depot,121.546115,29.872262,55.0,C026,121.574603,29.863215,25.0,2925.5,2966.6,1.014,5,323.93,580.25,256.32,15.0,11.6,94.7,90.4,30,30,115.0,145.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V01_1,14,0,Depot,121.546115,29.872262,65.0,C029,121.572013,29.865477,25.0,2609.0,2626.5,1.007,5,367.20,591.71,224.52,15.0,11.7,94.1,90.5,10,10,67.0,97.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03_3,17,3,C049,121.547151,29.855073,105.0,C048,121.547151,29.851907,25.0,361.0,362.1,1.003,4,567.26,601.44,34.18,30.0,10.6,90.6,90.1,30,30,151.0,181.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06_6,18,1,C019,121.547151,29.854169,75.0,C018,121.548187,29.851907,25.0,275.2,280.6,1.020,4,576.59,603.81,27.22,30.0,10.3,90.3,89.9,30,30,87.0,117.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V07_7,16,0,Depot,121.546115,29.872262,75.0,C031,121.570978,29.865477,25.0,2513.7,2532.6,1.007,5,384.26,603.81,219.55,15.0,11.5,93.7,89.9,50,50,61.0,91.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08_8,13,0,Depot,121.546115,29.872262,65.0,C028,121.573049,29.863215,25.0,2785.4,2796.2,1.004,5,359.53,603.81,244.28,15.0,11.4,94.0,90.0,10,10,62.0,92.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05_5,15,0,Depot,121.546115,29.872262,55.0,C030,121.570978,29.863215,25.0,2600.0,2609.8,1.004,4,377.47,605.00,227.53,15.0,11.5,94.5,90.8,10,10,74.0,104.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10_10,12,0,Depot,121.546115,29.872262,75.0,C027,121.574603,29.865477,25.0,2849.1,2863.6,1.005,5,358.18,605.00,246.82,15.0,11.6,94.1,90.0,20,20,62.0,92.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V07_7,16,1,C031,121.570978,29.865477,85.0,C034,121.569424,29.865477,25.0,161.4,159.8,0.990,4,605.00,622.42,17.42,30.0,9.2,89.9,89.6,30,30,111.0,141.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03_3,17,4,C048,121.547151,29.851907,115.0,C025,121.543525,29.851907,25.0,361.1,359.7,0.996,4,602.59,636.06,33.46,30.0,10.7,90.1,89.5,20,20,154.0,184.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V09_9,19,0,Depot,121.546115,29.872262,85.0,C023,121.545079,29.851907,25.0,2266.3,2275.5,1.004,4,449.84,639.77,189.92,15.0,12.0,92.7,89.5,30,30,65.0,95.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V02_2,20,0,Depot,121.546115,29.872262,65.0,C021,121.546115,29.851907,25.0,2263.7,2273.3,1.004,4,459.96,649.54,189.59,15.0,12.0,92.4,89.3,10,10,67.0,97.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06_6,18,2,C018,121.548187,29.851907,85.0,C024,121.545079,29.856430,25.0,588.6,595.5,1.012,4,605.00,657.08,52.08,30.0,11.4,89.9,89.0,10,10,148.0,178.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06_6,18,3,C024,121.545079,29.856430,95.0,Depot,121.546115,29.872262,25.0,1764.6,1773.2,1.005,4,658.30,803.20,144.90,30.0,12.2,89.0,86.7,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V01_1,14,1,C029,121.572013,29.865477,75.0,Depot,121.546115,29.872262,25.0,2609.2,2634.2,1.010,5,592.84,810.48,217.64,30.0,12.1,90.5,87.0,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V07_7,16,2,C034,121.569424,29.865477,95.0,Depot,121.546115,29.872262,25.0,2371.8,2395.1,1.010,5,623.61,819.07,195.46,30.0,12.3,89.6,86.5,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03_3,17,5,C025,121.543525,29.851907,125.0,Depot,121.546115,29.872262,25.0,2279.3,2287.1,1.003,4,637.20,824.40,187.19,30.0,12.2,89.5,86.5,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05_5,15,1,C030,121.570978,29.863215,65.0,Depot,121.546115,29.872262,25.0,2600.2,2609.8,1.004,4,606.13,824.40,218.26,30.0,12.0,90.8,87.3,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V09_9,19,1,C023,121.545079,29.851907,95.0,Depot,121.546115,29.872262,25.0,2266.6,2275.5,1.004,4,641.02,827.05,186.03,30.0,12.2,89.5,86.5,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V04_4,11,1,C026,121.574603,29.863215,65.0,Depot,121.546115,29.872262,25.0,2925.6,2949.4,1.008,5,581.44,829.64,248.21,30.0,11.9,90.4,86.5,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V02_2,20,1,C021,121.546115,29.851907,75.0,Depot,121.546115,29.872262,25.0,2263.9,2273.3,1.004,4,650.91,837.60,186.69,30.0,12.2,89.3,86.3,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08_8,13,1,C028,121.573049,29.863215,75.0,Depot,121.546115,29.872262,25.0,2785.6,2799.0,1.005,5,605.00,838.89,233.89,30.0,12.0,90.0,86.3,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10_10,12,1,C027,121.574603,29.865477,85.0,Depot,121.546115,29.872262,25.0,2849.3,2874.8,1.009,6,606.13,846.94,240.81,30.0,11.9,90.0,86.2,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
