Drone,RouteIndex,StopIndex,CustomerNo,Demand,PlannedArrival,ActualArrival,ReadyTime,DueTime,ServiceTime,OnTime,Late,Lateness,WaitTime,SpeedMps,BatteryPct,CargoLoad,Longitude,Latitude,Timestamp
V05,6,8,29,10,1000.6,508.1,677.0,743.0,90.0,YES,NO,0.0,168.9,30.0,90.1,80,121.579783,29.887188,2026-04-07 21:42:09
V06,5,6,157,10,850.7,508.1,712.0,784.0,90.0,YES,NO,0.0,203.9,30.0,89.7,100,121.521253,29.897592,2026-04-07 21:42:09
V05,6,9,87,20,1097.3,522.1,778.0,825.0,90.0,YES,NO,0.0,255.9,30.0,89.9,70,121.578747,29.887188,2026-04-07 21:42:09
V04,7,10,26,20,1184.2,535.1,201.0,258.0,90.0,NO,YES,277.1,0.0,30.0,90.8,40,121.566834,29.885379,2026-04-07 21:42:09
V05,6,10,42,30,1202.2,545.5,870.0,923.0,90.0,YES,NO,0.0,324.5,30.0,89.6,50,121.576675,29.888093,2026-04-07 21:42:10
V04,7,11,198,10,1284.8,553.5,1038.0,1090.0,90.0,YES,NO,0.0,484.5,30.0,90.6,20,121.566316,29.886736,2026-04-07 21:42:10
V04,7,12,14,10,1379.5,564.1,567.0,626.0,90.0,YES,NO,0.0,2.9,30.0,90.5,10,121.565798,29.886284,2026-04-07 21:42:10
V05,6,11,123,10,1304.2,566.8,972.0,1008.0,90.0,YES,NO,0.0,405.2,30.0,89.3,20,121.575121,29.887188,2026-04-07 21:42:10
V01,10,7,179,20,996.2,576.3,829.0,890.0,90.0,YES,NO,0.0,252.7,30.0,90.3,50,121.561136,29.870452,2026-04-07 21:42:10
V06,5,7,49,20,999.7,591.9,904.0,954.0,90.0,YES,NO,0.0,312.1,30.0,88.2,90,121.518663,29.889902,2026-04-07 21:42:11
V01,10,8,109,30,1096.8,594.7,925.0,979.0,90.0,YES,NO,0.0,330.3,30.0,90.1,30,121.559582,29.870905,2026-04-07 21:42:11
V08,3,11,63,20,1860.1,598.9,1079.0,1123.0,90.0,YES,NO,0.0,480.1,30.0,89.3,40,121.530576,29.896235,2026-04-07 21:42:11
V10,1,11,90,10,1344.1,629.1,641.0,697.0,90.0,YES,NO,0.0,11.9,15.0,92.4,50,121.543525,29.862310,2026-04-07 21:42:11
V08,3,12,56,20,1969.5,630.3,1130.0,1198.0,90.0,YES,NO,0.0,499.7,30.0,88.9,20,121.532130,29.893973,2026-04-07 21:42:11
V10,1,12,2,20,1441.5,643.6,553.0,602.0,90.0,NO,YES,41.6,0.0,30.0,92.2,40,121.544561,29.861858,2026-04-07 21:42:12
V05,6,12,48,10,1463.6,664.7,101.0,160.0,90.0,NO,YES,504.7,0.0,30.0,87.7,10,121.566316,29.881760,2026-04-07 21:42:12
V10,1,13,67,20,1544.8,666.0,745.0,780.0,90.0,YES,NO,0.0,79.0,30.0,91.9,20,121.544561,29.863667,2026-04-07 21:42:12
V06,5,8,126,10,1225.4,782.7,479.0,529.0,90.0,NO,YES,253.7,0.0,30.0,84.8,70,121.528505,29.873619,2026-04-07 21:42:14
V02,11,1,103,30,236.0,932.6,128.0,195.0,90.0,NO,YES,737.6,0.0,30.0,83.4,170,121.579783,29.851002,2026-04-07 21:42:17
V06,5,9,118,20,1431.1,948.1,115.0,180.0,90.0,NO,YES,768.1,0.0,30.0,81.9,60,121.524879,29.858240,2026-04-07 21:42:18
V02,11,2,197,30,336.6,952.4,229.0,280.0,90.0,NO,YES,672.4,0.0,30.0,83.1,140,121.581337,29.850550,2026-04-07 21:42:18
V03,13,1,199,10,174.5,971.9,506.0,566.0,90.0,NO,YES,405.9,0.0,30.0,83.8,200,121.531612,29.887188,2026-04-07 21:42:18
V06,5,10,121,20,1545.4,989.7,665.0,738.0,90.0,NO,YES,251.7,0.0,30.0,81.3,40,121.523843,29.855073,2026-04-07 21:42:19
V03,13,2,184,20,612.7,1000.2,401.0,481.0,90.0,NO,YES,519.2,0.0,30.0,83.3,190,121.530058,29.888998,2026-04-07 21:42:19
V08,19,1,76,30,78.0,1038.6,555.0,610.0,90.0,NO,YES,428.6,0.0,30.0,81.7,200,121.554403,29.879951,2026-04-07 21:42:20
V10,14,1,193,20,219.5,1058.0,311.0,365.0,90.0,NO,YES,693.0,0.0,30.0,84.0,200,121.524879,29.850098,2026-04-07 21:42:20
V06,5,11,128,10,1686.4,1061.8,494.0,550.0,90.0,NO,YES,511.8,0.0,30.0,80.1,20,121.525397,29.848288,2026-04-07 21:42:20
V06,5,12,106,10,1785.8,1078.6,583.0,647.0,90.0,NO,YES,431.6,0.0,30.0,79.9,10,121.526433,29.849193,2026-04-07 21:42:20
V02,11,3,86,10,518.1,1081.2,331.0,405.0,90.0,NO,YES,676.2,0.0,30.0,80.7,110,121.583927,29.838337,2026-04-07 21:42:20
V02,11,4,115,30,611.4,1090.4,426.0,491.0,90.0,NO,YES,599.4,0.0,30.0,80.5,100,121.584445,29.838337,2026-04-07 21:42:21
V08,19,2,120,10,687.7,1098.0,93.0,159.0,90.0,NO,YES,939.0,0.0,30.0,80.5,170,121.558546,29.884474,2026-04-07 21:42:21
V02,11,5,94,20,712.0,1108.2,522.0,581.0,90.0,NO,YES,527.2,0.0,30.0,80.3,70,121.584963,29.839694,2026-04-07 21:42:21
V01,12,1,65,20,311.2,1109.6,250.0,300.0,90.0,NO,YES,809.6,0.0,30.0,81.0,70,121.583927,29.839694,2026-04-07 21:42:21
V03,13,3,88,30,818.4,1153.2,234.0,316.0,90.0,NO,YES,837.2,0.0,30.0,80.1,170,121.518145,29.900758,2026-04-07 21:42:22
V03,13,4,8,40,920.4,1173.4,351.0,386.0,90.0,NO,YES,787.4,0.0,30.0,79.8,140,121.517109,29.899401,2026-04-07 21:42:22
V03,13,5,186,20,1020.4,1191.3,433.0,491.0,90.0,NO,YES,700.3,0.0,30.0,79.5,100,121.515555,29.899401,2026-04-07 21:42:23
V04,15,1,171,30,304.1,1193.7,153.0,210.0,90.0,NO,YES,983.7,0.0,30.0,78.1,200,121.583927,29.841051,2026-04-07 21:42:23
V01,12,2,141,10,487.9,1224.2,406.0,482.0,90.0,NO,YES,742.2,0.0,30.0,79.1,50,121.584445,29.851455,2026-04-07 21:42:23
V09,16,1,3,30,299.8,1234.6,147.0,219.0,90.0,NO,YES,1015.6,0.0,30.0,77.3,200,121.519181,29.900306,2026-04-07 21:42:23
V01,12,3,69,20,587.3,1241.1,508.0,566.0,90.0,NO,YES,675.1,0.0,30.0,78.8,40,121.583409,29.852359,2026-04-07 21:42:24
V05,17,1,177,10,289.4,1245.3,86.0,142.0,90.0,NO,YES,1103.3,0.0,30.0,77.3,100,121.522289,29.900758,2026-04-07 21:42:24
V01,12,4,200,20,687.3,1259.1,604.0,657.0,90.0,NO,YES,602.1,0.0,30.0,78.6,20,121.581855,29.852359,2026-04-07 21:42:24
V08,19,3,21,20,901.1,1260.4,72.0,141.0,90.0,NO,YES,1119.4,0.0,30.0,77.3,160,121.570460,29.897592,2026-04-07 21:42:24
V07,18,1,32,10,282.9,1267.9,84.0,147.0,90.0,NO,YES,1120.9,0.0,30.0,78.1,100,121.580819,29.842408,2026-04-07 21:42:24
V08,19,4,23,30,1013.4,1292.5,140.0,199.0,90.0,NO,YES,1093.5,0.0,30.0,76.7,140,121.573567,29.898949,2026-04-07 21:42:25
V08,19,5,182,20,1124.7,1324.5,234.0,298.0,90.0,NO,YES,1026.5,0.0,30.0,76.1,110,121.575639,29.901210,2026-04-07 21:42:25
V03,13,6,140,20,1214.2,1327.1,704.0,749.0,90.0,NO,YES,578.1,0.0,30.0,77.1,80,121.531612,29.900758,2026-04-07 21:42:25
V07,18,2,124,10,423.9,1337.6,311.0,384.0,90.0,NO,YES,953.6,0.0,30.0,76.8,90,121.582373,29.849193,2026-04-07 21:42:26
V08,19,6,75,30,1224.7,1342.9,334.0,384.0,90.0,NO,YES,958.9,0.0,30.0,75.8,90,121.575639,29.899853,2026-04-07 21:42:26
V02,11,6,116,20,985.3,1346.7,98.0,166.0,90.0,NO,YES,1180.7,0.0,30.0,76.1,50,121.562172,29.854621,2026-04-07 21:42:26
V03,13,7,187,10,1319.1,1350.9,792.0,850.0,90.0,NO,YES,500.9,0.0,30.0,76.7,60,121.529540,29.899853,2026-04-07 21:42:26
V08,19,7,163,10,1318.1,1352.2,417.0,482.0,90.0,NO,YES,870.2,0.0,30.0,75.7,60,121.576157,29.899853,2026-04-07 21:42:26
V09,16,2,151,10,478.0,1352.2,509.0,571.0,90.0,NO,YES,781.2,0.0,30.0,74.9,170,121.532648,29.898044,2026-04-07 21:42:26
V05,17,2,22,10,469.7,1365.7,410.0,470.0,90.0,NO,YES,895.7,0.0,30.0,75.1,90,121.536274,29.901663,2026-04-07 21:42:26
V08,19,8,194,20,1415.5,1367.1,517.0,567.0,90.0,NO,YES,800.1,0.0,30.0,75.5,50,121.576675,29.898949,2026-04-07 21:42:26
V09,16,3,16,10,609.0,1371.2,598.0,669.0,90.0,NO,YES,702.2,0.0,30.0,74.6,160,121.532648,29.899401,2026-04-07 21:42:26
V07,18,3,148,20,537.4,1373.8,70.0,141.0,90.0,NO,YES,1232.8,0.0,30.0,76.2,80,121.579783,29.851455,2026-04-07 21:42:26
V03,13,8,142,20,1423.2,1375.2,890.0,941.0,90.0,NO,YES,434.2,0.0,30.0,76.3,50,121.531094,29.898496,2026-04-07 21:42:26
V02,11,7,6,10,1098.9,1383.0,478.0,531.0,90.0,NO,YES,852.0,0.0,30.0,75.6,30,121.558546,29.855073,2026-04-07 21:42:26
V04,15,2,66,20,540.4,1386.9,110.0,170.0,90.0,NO,YES,1216.9,0.0,30.0,74.1,170,121.564244,29.851002,2026-04-07 21:42:27
V03,13,9,111,30,1519.9,1388.3,979.0,1037.0,90.0,NO,YES,351.3,0.0,30.0,76.1,30,121.531094,29.897592,2026-04-07 21:42:27
V05,17,3,150,10,573.4,1388.3,310.0,381.0,90.0,NO,YES,1007.3,0.0,30.0,74.8,80,121.535756,29.899853,2026-04-07 21:42:27
V09,16,4,159,20,715.7,1397.8,137.0,182.0,90.0,NO,YES,1215.8,0.0,30.0,74.1,150,121.534720,29.898044,2026-04-07 21:42:27
V05,17,4,38,10,668.1,1399.1,215.0,293.0,90.0,NO,YES,1106.1,0.0,30.0,74.6,70,121.536274,29.899401,2026-04-07 21:42:27
V10,14,2,55,40,664.9,1403.3,115.0,179.0,90.0,NO,YES,1224.3,0.0,30.0,76.7,180,121.527469,29.885831,2026-04-07 21:42:27
V09,16,5,114,10,819.4,1420.5,65.0,133.0,90.0,NO,YES,1287.5,0.0,30.0,73.7,130,121.534202,29.896235,2026-04-07 21:42:27
V06,20,1,17,10,56.8,1440.7,824.0,890.0,90.0,NO,YES,550.7,0.0,30.0,73.7,200,121.543525,29.865024,2026-04-07 21:42:28
V04,15,3,11,20,675.8,1452.9,384.0,443.0,90.0,NO,YES,1009.9,0.0,30.0,72.8,150,121.558546,29.854621,2026-04-07 21:42:28
V04,15,4,122,10,772.5,1466.9,568.0,626.0,90.0,NO,YES,840.9,0.0,30.0,72.6,130,121.557510,29.854621,2026-04-07 21:42:28
V08,19,9,168,10,1580.7,1473.8,507.0,543.0,90.0,NO,YES,930.8,0.0,30.0,73.7,30,121.579265,29.888998,2026-04-07 21:42:28
V04,15,5,139,20,872.5,1485.9,659.0,720.0,90.0,NO,YES,765.9,0.0,30.0,72.3,120,121.557510,29.855978,2026-04-07 21:42:28
V10,14,3,161,10,823.6,1500.9,76.0,144.0,90.0,NO,YES,1356.9,0.0,30.0,74.8,140,121.519181,29.891712,2026-04-07 21:42:29
V02,11,8,107,20,1297.4,1532.8,1011.0,1077.0,90.0,NO,YES,455.8,0.0,30.0,73.1,20,121.547151,29.865929,2026-04-07 21:42:29
V10,14,4,18,10,934.7,1532.8,231.0,298.0,90.0,NO,YES,1234.8,0.0,30.0,74.3,130,121.518145,29.894426,2026-04-07 21:42:29
V09,16,6,137,10,997.1,1541.9,877.0,938.0,90.0,NO,YES,603.9,0.0,30.0,71.4,120,121.532130,29.884474,2026-04-07 21:42:30
V10,14,5,185,20,1044.1,1562.2,425.0,484.0,90.0,NO,YES,1078.2,0.0,30.0,73.7,120,121.516591,29.892164,2026-04-07 21:42:30
V08,19,10,40,20,1746.7,1576.9,390.0,434.0,90.0,NO,YES,1142.9,0.0,30.0,72.0,20,121.567870,29.886284,2026-04-07 21:42:30
V07,18,4,100,20,808.1,1615.9,647.0,703.0,90.0,NO,YES,912.9,0.0,30.0,71.9,60,121.562690,29.870905,2026-04-07 21:42:31
V10,14,6,127,10,1178.6,1621.9,526.0,584.0,90.0,NO,YES,1037.9,0.0,30.0,72.7,100,121.515037,29.898044,2026-04-07 21:42:31
V07,18,5,64,10,901.5,1624.3,741.0,791.0,90.0,NO,YES,833.3,0.0,30.0,71.8,40,121.562690,29.871357,2026-04-07 21:42:31
V09,16,7,53,10,1153.8,1629.4,928.0,1000.0,90.0,NO,YES,629.4,0.0,30.0,69.7,110,121.531612,29.875428,2026-04-07 21:42:31
V06,20,2,5,20,1067.2,1643.3,128.0,179.0,90.0,NO,YES,1464.3,0.0,30.0,69.4,190,121.526951,29.850098,2026-04-07 21:42:32
V09,16,8,99,10,1253.8,1647.1,841.0,902.0,90.0,NO,YES,745.1,0.0,30.0,69.4,100,121.531612,29.874071,2026-04-07 21:42:32
V06,20,3,10,20,1160.6,1651.9,219.0,271.0,90.0,NO,YES,1380.9,0.0,30.0,69.3,170,121.526433,29.850098,2026-04-07 21:42:32
V05,17,5,130,10,957.0,1661.9,754.0,813.0,90.0,NO,YES,848.9,0.0,30.0,70.0,60,121.562690,29.885379,2026-04-07 21:42:32
V09,16,9,144,20,1353.3,1663.1,100.0,157.0,90.0,NO,YES,1506.1,0.0,30.0,69.2,90,121.530576,29.873166,2026-04-07 21:42:32
V05,17,6,28,20,1060.3,1683.2,845.0,910.0,90.0,NO,YES,773.2,0.0,30.0,69.7,50,121.560618,29.885379,2026-04-07 21:42:32
V10,14,7,58,10,1353.5,1731.6,306.0,376.0,90.0,NO,YES,1355.6,0.0,30.0,70.7,90,121.524879,29.890355,2026-04-07 21:42:33
