Drone,RouteIndex,StopIndex,CustomerNo,Demand,PlannedArrival,ActualArrival,ReadyTime,DueTime,ServiceTime,OnTime,Late,Lateness,WaitTime,SpeedMps,BatteryPct,CargoLoad,Longitude,Latitude,Timestamp
V01,1,4,128,10,756.8,684.8,0.0,1194.0,90.0,YES,NO,0.0,0.0,30.0,88.0,60,121.525397,29.848288,2026-03-19 22:09:27
V09,9,5,49,20,916.5,688.5,904.0,954.0,90.0,YES,NO,0.0,215.5,30.0,88.0,30,121.518663,29.889902,2026-03-19 22:09:27
V10,10,7,86,10,1031.4,692.5,0.0,1166.0,90.0,YES,NO,0.0,0.0,30.0,87.9,10,121.583927,29.838337,2026-03-19 22:09:27
V03,3,8,185,20,1146.1,709.1,0.0,1180.0,90.0,YES,NO,0.0,0.0,30.0,87.1,20,121.516591,29.892164,2026-03-19 22:09:27
V01,1,5,10,20,861.7,710.4,0.0,1198.0,90.0,YES,NO,0.0,0.0,30.0,87.6,50,121.526433,29.850098,2026-03-19 22:09:27
V01,1,6,167,20,972.7,742.7,0.0,1201.0,90.0,YES,NO,0.0,0.0,30.0,87.1,30,121.529540,29.849193,2026-03-19 22:09:28
V07,7,8,92,10,1165.9,762.7,0.0,1184.0,90.0,YES,NO,0.0,0.0,15.0,91.7,10,121.574085,29.898044,2026-03-19 22:09:28
V08,8,7,63,20,1191.2,776.7,0.0,1192.0,90.0,YES,NO,0.0,0.0,30.0,86.3,20,121.530576,29.896235,2026-03-19 22:09:28
V09,9,6,187,10,1107.9,824.4,0.0,1184.0,90.0,YES,NO,0.0,0.0,30.0,85.9,10,121.529540,29.899853,2026-03-19 22:09:29
V01,1,7,13,10,1202.8,931.7,0.0,1240.0,90.0,YES,NO,0.0,0.0,30.0,84.1,10,121.546633,29.860954,2026-03-19 22:09:31
