Drone,RouteIndex,StopIndex,CustomerNo,Demand,PlannedArrival,ActualArrival,ReadyTime,DueTime,ServiceTime,OnTime,Late,Lateness,WaitTime,SpeedMps,BatteryPct,CargoLoad,Longitude,Latitude,Timestamp
V02,2,5,98,10,635.8,20419.8,629.0,677.0,90.0,NO,YES,19742.8,0.0,30.0,91.6,80,121.519181,29.898949,2026-03-19 21:28:42
V04,4,6,174,30,678.9,20762.6,723.0,756.0,90.0,NO,YES,20006.6,0.0,30.0,92.0,40,121.585998,29.842861,2026-03-19 21:28:42
V08,8,2,84,10,329.9,21054.2,333.0,385.0,90.0,NO,YES,20669.2,0.0,30.0,91.5,110,121.514520,29.849193,2026-03-19 21:28:42
V03,3,4,132,30,511.5,21482.0,515.0,585.0,90.0,NO,YES,20897.0,0.0,30.0,91.0,100,121.514002,29.891259,2026-03-19 21:28:42
V02,2,6,157,10,735.8,21602.9,712.0,784.0,90.0,NO,YES,20818.9,0.0,30.0,91.2,70,121.521253,29.897592,2026-03-19 21:28:42
V01,1,7,136,10,776.6,21663.3,797.0,874.0,90.0,NO,YES,20789.3,0.0,30.0,91.6,20,121.582891,29.843765,2026-03-19 21:28:42
V08,8,3,191,10,429.3,21909.9,414.0,491.0,90.0,NO,YES,21418.9,0.0,30.0,91.2,100,121.516073,29.848741,2026-03-19 21:28:42
V01,1,8,189,10,891.5,22293.7,895.0,960.0,90.0,NO,YES,21333.7,0.0,30.0,91.5,10,121.581855,29.843313,2026-03-19 21:28:42
V08,8,4,125,10,525.0,22637.9,516.0,574.0,90.0,NO,YES,22063.9,0.0,30.0,91.0,90,121.517109,29.849645,2026-03-19 21:28:42
V05,5,5,16,10,620.0,22939.9,598.0,669.0,90.0,NO,YES,22270.9,0.0,30.0,90.9,60,121.532648,29.899401,2026-03-19 21:28:43
V03,3,5,7,10,621.1,23245.4,616.0,680.0,90.0,NO,YES,22565.4,0.0,30.0,90.4,70,121.514520,29.887641,2026-03-19 21:28:43
V08,8,5,4,10,622.2,23588.7,616.0,661.0,90.0,NO,YES,22927.7,0.0,30.0,90.7,80,121.516073,29.851002,2026-03-19 21:28:43
V05,5,6,140,20,717.2,23859.1,704.0,749.0,90.0,NO,YES,23110.1,0.0,30.0,90.6,50,121.531612,29.900758,2026-03-19 21:28:43
V09,9,6,81,10,712.0,24025.9,683.0,760.0,90.0,NO,YES,23265.9,0.0,30.0,90.8,60,121.531612,29.885379,2026-03-19 21:28:43
V08,8,6,72,40,716.2,24133.7,693.0,768.0,90.0,NO,YES,23365.7,0.0,30.0,90.5,70,121.516073,29.851907,2026-03-19 21:28:43
V03,3,6,181,20,723.9,24648.3,720.0,768.0,90.0,NO,YES,23880.3,0.0,30.0,90.0,60,121.517109,29.889450,2026-03-19 21:28:43
V09,9,7,138,20,806.5,24648.3,776.0,852.0,90.0,NO,YES,23796.3,0.0,30.0,90.6,50,121.532648,29.885831,2026-03-19 21:28:43
V05,5,7,187,10,816.1,24869.4,792.0,850.0,90.0,NO,YES,24019.4,0.0,30.0,90.3,30,121.529540,29.899853,2026-03-19 21:28:43
V02,2,7,117,10,860.7,25146.2,801.0,872.0,90.0,NO,YES,24274.2,0.0,30.0,90.0,60,121.517627,29.890355,2026-03-19 21:28:43
V03,3,7,49,20,820.3,25418.6,904.0,954.0,90.0,NO,YES,24464.6,0.0,30.0,89.8,40,121.518663,29.889902,2026-03-19 21:28:44
V09,9,8,137,10,902.8,25418.6,877.0,938.0,90.0,NO,YES,24480.6,0.0,30.0,90.4,30,121.532130,29.884474,2026-03-19 21:28:44
V10,10,5,29,10,651.5,25815.0,677.0,743.0,90.0,NO,YES,25072.0,0.0,30.0,89.8,70,121.579783,29.887188,2026-03-19 21:28:44
V05,5,8,142,20,914.6,25870.4,890.0,941.0,90.0,NO,YES,24929.4,0.0,30.0,90.0,20,121.531094,29.898496,2026-03-19 21:28:44
V09,9,9,183,20,998.8,26256.6,976.0,1025.0,90.0,NO,YES,25231.6,0.0,30.0,90.2,20,121.532130,29.883117,2026-03-19 21:28:44
V10,10,6,87,20,771.0,26440.0,778.0,825.0,90.0,NO,YES,25615.0,0.0,30.0,89.6,60,121.578747,29.887188,2026-03-19 21:28:44
V08,8,7,188,10,842.9,27832.7,855.0,913.0,90.0,NO,YES,26919.7,0.0,30.0,89.3,30,121.524361,29.855978,2026-03-19 21:28:45
V08,8,8,108,20,949.5,28507.3,950.0,1003.0,90.0,NO,YES,27504.3,0.0,30.0,89.1,20,121.525397,29.855526,2026-03-19 21:28:45
V07,7,4,200,20,597.1,29937.7,604.0,657.0,90.0,NO,YES,29280.7,0.0,30.0,88.6,60,121.581855,29.852359,2026-03-19 21:28:45
V03,3,8,56,20,1049.0,31167.2,1130.0,1198.0,90.0,NO,YES,29969.2,0.0,30.0,87.9,20,121.532130,29.893973,2026-03-19 21:28:46
V02,2,8,111,30,1011.8,31477.9,979.0,1037.0,90.0,NO,YES,30440.9,0.0,30.0,87.8,50,121.531094,29.897592,2026-03-19 21:28:46
V10,10,7,59,20,920.0,31887.6,952.0,992.0,90.0,NO,YES,30895.6,0.0,30.0,87.8,40,121.565280,29.887188,2026-03-19 21:28:46
V02,2,9,63,20,1108.1,32284.2,1079.0,1123.0,90.0,NO,YES,31161.2,0.0,30.0,87.6,20,121.530576,29.896235,2026-03-19 21:28:46
V10,10,8,149,20,1072.5,34879.8,1036.0,1097.0,90.0,NO,YES,33782.8,0.0,30.0,86.8,20,121.561136,29.881308,2026-03-19 21:28:47
V04,4,7,198,10,1021.4,41254.2,1038.0,1090.0,90.0,NO,YES,40164.2,0.0,30.0,85.3,10,121.566316,29.886736,2026-03-19 21:28:50
V07,7,5,42,30,853.3,45809.6,870.0,923.0,90.0,NO,YES,44886.6,0.0,30.0,83.2,40,121.576675,29.888093,2026-03-19 21:28:52
V07,7,6,123,10,967.2,46908.5,972.0,1008.0,90.0,NO,YES,45900.5,0.0,30.0,82.9,10,121.575121,29.887188,2026-03-19 21:28:52
