Drone,RouteIndex,StopIndex,CustomerNo,Demand,PlannedArrival,ActualArrival,ReadyTime,DueTime,ServiceTime,OnTime,Late,Lateness,WaitTime,SpeedMps,BatteryPct,CargoLoad,Longitude,Latitude,Timestamp
V09,9,3,150,10,451.8,231.5,0.0,1190.0,90.0,YES,NO,0.0,0.0,30.0,96.4,110,121.535756,29.899853,2026-03-20 03:30:24
V04,4,9,85,20,908.2,231.8,0.0,1219.0,90.0,YES,NO,0.0,0.0,21.6,97.2,40,121.572013,29.870452,2026-03-20 03:30:24
V10,10,7,163,10,988.3,233.2,0.0,1179.0,90.0,YES,NO,0.0,0.0,27.3,96.7,40,121.576157,29.899853,2026-03-20 03:30:24
V05,5,4,124,10,559.1,236.9,0.0,1184.0,90.0,YES,NO,0.0,0.0,30.0,96.0,130,121.582373,29.849193,2026-03-20 03:30:24
V10,10,8,75,30,1081.6,238.6,0.0,1179.0,90.0,YES,NO,0.0,0.0,27.3,96.6,30,121.575639,29.899853,2026-03-20 03:30:24
V08,8,2,72,40,371.1,239.7,0.0,1184.0,90.0,YES,NO,0.0,0.0,30.0,96.4,110,121.516073,29.851907,2026-03-20 03:30:24
V02,2,7,192,20,834.3,241.9,0.0,1220.0,90.0,YES,NO,0.0,0.0,30.0,96.1,90,121.559064,29.887188,2026-03-20 03:30:25
V01,1,7,10,20,897.3,242.5,0.0,1198.0,90.0,YES,NO,0.0,0.0,30.0,96.5,50,121.526433,29.850098,2026-03-20 03:30:25
V09,9,4,151,10,565.8,247.9,509.0,571.0,90.0,YES,NO,0.0,261.1,30.0,96.1,100,121.532648,29.898044,2026-03-20 03:30:25
V03,3,3,132,30,497.9,248.4,515.0,585.0,90.0,YES,NO,0.0,266.6,30.0,95.8,130,121.514002,29.891259,2026-03-20 03:30:25
V02,2,8,19,20,933.7,252.1,0.0,1222.0,90.0,YES,NO,0.0,0.0,30.0,96.0,70,121.558028,29.886284,2026-03-20 03:30:26
V09,9,5,16,10,665.8,258.4,598.0,669.0,90.0,YES,NO,0.0,339.6,30.0,96.0,90,121.532648,29.899401,2026-03-20 03:30:26
V01,1,8,167,20,1008.4,259.1,0.0,1201.0,90.0,YES,NO,0.0,0.0,30.0,96.2,30,121.529540,29.849193,2026-03-20 03:30:26
V07,7,2,103,30,436.6,265.7,0.0,1191.0,90.0,YES,NO,0.0,0.0,30.0,95.6,120,121.579783,29.851002,2026-03-20 03:30:26
V09,9,6,111,30,772.5,273.7,0.0,1190.0,90.0,YES,NO,0.0,0.0,30.0,95.8,80,121.531094,29.897592,2026-03-20 03:30:27
V05,5,5,171,30,709.9,280.2,0.0,1170.0,90.0,YES,NO,0.0,0.0,30.0,95.2,120,121.583927,29.841051,2026-03-20 03:30:27
V07,7,3,200,20,543.2,280.2,0.0,1189.0,90.0,YES,NO,0.0,0.0,30.0,95.4,90,121.581855,29.852359,2026-03-20 03:30:27
V08,8,3,193,20,519.3,281.3,0.0,1196.0,90.0,YES,NO,0.0,0.0,30.0,95.7,70,121.524879,29.850098,2026-03-20 03:30:27
V02,2,9,102,20,1061.7,281.9,0.0,1232.0,90.0,YES,NO,0.0,0.0,30.0,95.5,50,121.553367,29.883117,2026-03-20 03:30:27
V09,9,7,142,20,869.2,281.9,890.0,941.0,90.0,YES,NO,0.0,608.1,30.0,95.7,50,121.531094,29.898496,2026-03-20 03:30:27
V06,6,2,181,20,469.2,286.9,0.0,1184.0,90.0,YES,NO,0.0,0.0,30.0,95.3,100,121.517109,29.889450,2026-03-20 03:30:27
V04,4,10,154,10,1052.4,289.3,0.0,1235.0,90.0,YES,NO,0.0,0.0,21.6,96.5,20,121.563726,29.871809,2026-03-20 03:30:27
V05,5,6,94,20,811.9,291.2,0.0,1167.0,90.0,YES,NO,0.0,0.0,30.0,95.1,90,121.584963,29.839694,2026-03-20 03:30:28
V02,2,10,131,30,1163.7,293.2,0.0,1235.0,90.0,YES,NO,0.0,0.0,30.0,95.3,30,121.552331,29.881760,2026-03-20 03:30:28
V09,9,8,187,10,994.1,294.7,0.0,1184.0,90.0,YES,NO,0.0,0.0,30.0,95.5,30,121.529540,29.899853,2026-03-20 03:30:28
V03,3,4,98,10,670.7,295.4,0.0,1174.0,90.0,YES,NO,0.0,0.0,30.0,95.0,100,121.519181,29.898949,2026-03-20 03:30:28
V05,5,7,51,10,911.9,301.5,0.0,1169.0,90.0,YES,NO,0.0,0.0,30.0,94.9,70,121.584963,29.841051,2026-03-20 03:30:28
V04,4,11,173,10,1153.0,304.8,0.0,1236.0,90.0,YES,NO,0.0,0.0,21.6,96.4,10,121.563208,29.873166,2026-03-20 03:30:28
V09,9,9,140,20,1099.0,307.7,0.0,1185.0,90.0,YES,NO,0.0,0.0,30.0,95.3,20,121.531612,29.900758,2026-03-20 03:30:28
V03,3,5,186,20,784.3,314.2,0.0,1168.0,90.0,YES,NO,0.0,0.0,30.0,94.6,90,121.515555,29.899401,2026-03-20 03:30:29
V05,5,8,174,30,1016.8,314.9,0.0,1170.0,90.0,YES,NO,0.0,0.0,30.0,94.7,60,121.585998,29.842861,2026-03-20 03:30:29
V06,6,3,18,10,596.5,315.6,0.0,1179.0,90.0,YES,NO,0.0,0.0,30.0,94.9,80,121.518145,29.894426,2026-03-20 03:30:29
V08,8,4,4,10,666.4,322.9,0.0,1183.0,90.0,YES,NO,0.0,0.0,30.0,95.0,50,121.516073,29.851002,2026-03-20 03:30:29
V07,7,4,189,10,699.9,327.5,0.0,1177.0,90.0,YES,NO,0.0,0.0,30.0,94.6,70,121.581855,29.843313,2026-03-20 03:30:29
V03,3,6,3,30,898.6,333.2,0.0,1172.0,90.0,YES,NO,0.0,0.0,30.0,94.3,70,121.519181,29.900306,2026-03-20 03:30:30
V08,8,5,84,10,773.0,336.5,0.0,1179.0,90.0,YES,NO,0.0,0.0,30.0,94.8,40,121.514520,29.849193,2026-03-20 03:30:30
V06,6,4,117,10,716.6,338.4,0.0,1184.0,90.0,YES,NO,0.0,0.0,30.0,94.5,70,121.517627,29.890355,2026-03-20 03:30:30
V03,3,7,88,30,996.0,340.9,0.0,1169.0,90.0,YES,NO,0.0,0.0,30.0,94.2,40,121.518145,29.900758,2026-03-20 03:30:30
V08,8,6,82,10,876.8,348.6,0.0,1182.0,90.0,YES,NO,0.0,0.0,30.0,94.6,30,121.515037,29.851002,2026-03-20 03:30:30
V06,6,5,161,10,820.8,351.2,0.0,1185.0,90.0,YES,NO,0.0,0.0,30.0,94.3,60,121.519181,29.891712,2026-03-20 03:30:31
V01,1,9,13,10,1238.4,355.2,0.0,1240.0,90.0,YES,NO,0.0,0.0,30.0,94.7,10,121.546633,29.860954,2026-03-20 03:30:31
V07,7,5,115,30,830.2,357.3,0.0,1165.0,90.0,YES,NO,0.0,0.0,30.0,94.1,60,121.584445,29.838337,2026-03-20 03:30:31
V05,5,9,197,30,1171.0,359.9,0.0,1188.0,90.0,YES,NO,0.0,0.0,30.0,94.0,30,121.581337,29.850550,2026-03-20 03:30:31
V06,6,6,104,20,918.2,359.9,0.0,1182.0,90.0,YES,NO,0.0,0.0,30.0,94.2,50,121.518145,29.892164,2026-03-20 03:30:31
V03,3,8,127,10,1114.3,363.2,0.0,1169.0,90.0,YES,NO,0.0,0.0,30.0,93.9,10,121.515037,29.898044,2026-03-20 03:30:31
V07,7,6,86,10,923.5,363.2,0.0,1166.0,90.0,YES,NO,0.0,0.0,30.0,94.0,30,121.583927,29.838337,2026-03-20 03:30:31
V08,8,7,191,10,984.7,363.8,0.0,1180.0,90.0,YES,NO,0.0,0.0,30.0,94.4,20,121.516073,29.848741,2026-03-20 03:30:31
V06,6,7,185,20,1018.2,370.6,0.0,1180.0,90.0,YES,NO,0.0,0.0,30.0,94.1,30,121.516591,29.892164,2026-03-20 03:30:31
V07,7,7,65,20,1023.5,374.1,0.0,1168.0,90.0,YES,NO,0.0,0.0,30.0,93.9,20,121.583927,29.839694,2026-03-20 03:30:32
V06,6,8,157,10,1158.2,408.0,0.0,1179.0,90.0,YES,NO,0.0,0.0,30.0,93.5,10,121.521253,29.897592,2026-03-20 03:30:33
V08,8,8,106,10,1141.5,413.2,0.0,1196.0,90.0,YES,NO,0.0,0.0,30.0,93.7,10,121.526433,29.849193,2026-03-20 03:30:34
