Drone,RouteIndex,StopIndex,CustomerNo,Demand,PlannedArrival,ActualArrival,ReadyTime,DueTime,ServiceTime,OnTime,Late,Lateness,WaitTime,SpeedMps,BatteryPct,CargoLoad,Longitude,Latitude,Timestamp
V09,9,1,149,20,108.8,115.9,0.0,1229.0,90.0,YES,NO,0.0,0.0,15.0,98.6,170,121.561136,29.881308,2026-03-19 21:43:53
V05,5,2,61,20,173.6,116.9,556.0,610.0,90.0,YES,NO,0.0,439.1,15.0,98.8,100,121.562690,29.870000,2026-03-19 21:43:54
V04,4,3,100,20,261.5,117.5,647.0,703.0,90.0,YES,NO,0.0,529.5,15.0,98.7,120,121.562690,29.870905,2026-03-19 21:43:54
V06,6,2,173,10,191.7,118.5,278.0,325.0,90.0,YES,NO,0.0,159.5,15.0,98.8,100,121.563208,29.873166,2026-03-19 21:43:54
V04,4,4,64,10,740.3,125.9,741.0,791.0,90.0,YES,NO,0.0,615.1,15.0,98.6,100,121.562690,29.871357,2026-03-19 21:43:55
V07,7,2,68,10,186.0,133.7,0.0,1233.0,90.0,YES,NO,0.0,0.0,15.0,98.4,170,121.555439,29.882213,2026-03-19 21:43:55
V04,4,5,154,10,838.5,150.2,0.0,1235.0,90.0,YES,NO,0.0,0.0,15.0,98.4,90,121.563726,29.871809,2026-03-19 21:43:55
V03,3,5,17,10,669.3,151.9,0.0,1244.0,90.0,YES,NO,0.0,0.0,19.4,98.3,70,121.543525,29.865024,2026-03-19 21:43:55
V10,10,1,139,20,113.4,164.6,659.0,720.0,90.0,YES,NO,0.0,494.4,15.0,98.2,120,121.557510,29.855978,2026-03-19 21:43:56
V07,7,3,146,20,290.1,169.3,0.0,1231.0,90.0,YES,NO,0.0,0.0,15.0,97.9,160,121.553885,29.883570,2026-03-19 21:43:56
V06,6,3,24,10,393.4,170.9,467.0,511.0,90.0,YES,NO,0.0,296.1,15.0,98.2,90,121.564762,29.870000,2026-03-19 21:43:56
V04,4,6,27,30,939.0,172.4,0.0,1238.0,90.0,YES,NO,0.0,0.0,15.0,98.2,80,121.562172,29.872262,2026-03-19 21:43:56
V07,7,4,102,20,384.8,181.4,0.0,1232.0,90.0,YES,NO,0.0,0.0,15.0,97.8,140,121.553367,29.883117,2026-03-19 21:43:56
V10,10,2,73,20,759.0,185.9,0.0,1226.0,90.0,YES,NO,0.0,0.0,15.0,97.9,100,121.559064,29.855978,2026-03-19 21:43:56
V05,5,3,162,30,688.7,194.2,840.0,900.0,90.0,YES,NO,0.0,645.8,15.0,98.0,80,121.566834,29.865477,2026-03-19 21:43:56
V08,8,2,192,20,318.7,204.7,275.0,350.0,90.0,YES,NO,0.0,70.3,15.0,97.7,110,121.559064,29.887188,2026-03-19 21:43:56
V09,9,2,26,20,246.2,204.7,201.0,258.0,90.0,YES,NO,0.0,0.0,15.0,97.5,150,121.566834,29.885379,2026-03-19 21:43:56
V07,7,5,131,30,486.9,206.2,0.0,1235.0,90.0,YES,NO,0.0,0.0,15.0,97.5,120,121.552331,29.881760,2026-03-19 21:43:57
V10,10,3,11,20,859.5,207.6,0.0,1224.0,90.0,YES,NO,0.0,0.0,15.0,97.7,80,121.558546,29.854621,2026-03-19 21:43:57
V09,9,3,152,30,343.7,220.7,296.0,347.0,90.0,YES,NO,0.0,75.3,15.0,97.3,130,121.567352,29.886284,2026-03-19 21:43:57
V06,6,4,110,30,595.0,233.4,748.0,800.0,90.0,YES,NO,0.0,514.6,15.0,97.5,80,121.569424,29.866834,2026-03-19 21:43:57
V04,4,7,20,30,1067.9,235.0,0.0,1228.0,90.0,YES,NO,0.0,0.0,15.0,97.5,50,121.567352,29.869548,2026-03-19 21:43:57
V08,8,3,97,30,425.7,235.0,465.0,532.0,90.0,YES,NO,0.0,230.0,15.0,97.3,90,121.561654,29.886736,2026-03-19 21:43:57
V09,9,4,14,10,443.7,242.9,567.0,626.0,90.0,YES,NO,0.0,324.1,15.0,97.1,100,121.565798,29.886284,2026-03-19 21:43:57
V05,5,4,77,10,963.3,249.6,0.0,1221.0,90.0,YES,NO,0.0,0.0,15.0,97.4,50,121.570978,29.868191,2026-03-19 21:43:57
V08,8,4,96,10,564.4,255.2,656.0,728.0,90.0,YES,NO,0.0,400.8,15.0,97.2,60,121.562690,29.885831,2026-03-19 21:43:57
V05,5,5,172,20,1056.7,259.3,0.0,1220.0,90.0,YES,NO,0.0,0.0,15.0,97.3,40,121.571495,29.868191,2026-03-19 21:43:58
V07,7,6,30,20,611.7,262.0,0.0,1229.0,90.0,YES,NO,0.0,0.0,15.0,96.9,90,121.557510,29.883117,2026-03-19 21:43:58
V08,8,5,130,10,749.3,264.7,754.0,813.0,90.0,YES,NO,0.0,489.3,15.0,97.1,50,121.562690,29.885379,2026-03-19 21:43:58
V04,4,8,41,20,1178.9,271.7,0.0,1222.0,90.0,YES,NO,0.0,0.0,15.0,97.2,20,121.570460,29.870452,2026-03-19 21:43:58
V09,9,5,89,20,676.4,274.4,0.0,1209.0,90.0,YES,NO,0.0,0.0,15.0,96.7,90,121.567352,29.888545,2026-03-19 21:43:58
V10,10,4,164,30,993.0,276.2,0.0,1212.0,90.0,YES,NO,0.0,0.0,15.0,97.0,60,121.564244,29.851455,2026-03-19 21:43:58
V10,10,5,66,20,1086.3,287.6,0.0,1212.0,90.0,YES,NO,0.0,0.0,15.0,96.9,30,121.564244,29.851002,2026-03-19 21:43:58
V05,5,6,85,20,1163.7,290.7,0.0,1219.0,90.0,YES,NO,0.0,0.0,15.0,97.0,20,121.572013,29.870452,2026-03-19 21:43:58
V09,9,6,169,20,773.9,292.3,0.0,1208.0,90.0,YES,NO,0.0,0.0,15.0,96.5,70,121.568388,29.888093,2026-03-19 21:43:58
V03,3,6,101,10,852.0,297.9,0.0,1226.0,90.0,YES,NO,0.0,0.0,19.4,96.4,60,121.532130,29.872714,2026-03-19 21:43:58
V07,7,7,74,10,722.7,301.1,0.0,1225.0,90.0,YES,NO,0.0,0.0,15.0,96.5,70,121.560618,29.884022,2026-03-19 21:43:58
V08,8,6,59,20,865.3,304.2,0.0,1214.0,90.0,YES,NO,0.0,0.0,15.0,96.7,40,121.565280,29.887188,2026-03-19 21:43:58
V10,10,6,147,10,1183.8,305.7,0.0,1210.0,90.0,YES,NO,0.0,0.0,15.0,96.8,10,121.563726,29.850098,2026-03-19 21:43:59
V03,3,7,144,20,952.6,321.5,0.0,1223.0,90.0,YES,NO,0.0,0.0,19.4,96.2,50,121.530576,29.873166,2026-03-19 21:43:59
V08,8,7,198,10,962.8,323.0,1038.0,1090.0,90.0,YES,NO,0.0,715.0,15.0,96.5,20,121.566316,29.886736,2026-03-19 21:43:59
V07,7,8,28,20,822.7,324.5,0.0,1222.0,90.0,YES,NO,0.0,0.0,15.0,96.2,60,121.560618,29.885379,2026-03-19 21:43:59
V09,9,7,15,20,885.0,333.7,846.0,911.0,90.0,YES,NO,0.0,512.3,15.0,96.1,50,121.565280,29.888998,2026-03-19 21:43:59
V03,3,8,71,20,1052.0,341.3,0.0,1220.0,90.0,YES,NO,0.0,0.0,19.4,95.9,30,121.529540,29.874071,2026-03-19 21:43:59
V08,8,8,105,10,1138.5,344.3,0.0,1210.0,90.0,YES,NO,0.0,0.0,15.0,96.4,10,121.566834,29.888093,2026-03-19 21:43:59
V07,7,9,196,10,926.5,350.6,0.0,1218.0,90.0,YES,NO,0.0,0.0,15.0,96.0,40,121.561136,29.887188,2026-03-19 21:43:59
V03,3,9,126,10,1149.4,358.0,0.0,1219.0,90.0,YES,NO,0.0,0.0,19.4,95.8,10,121.528505,29.873619,2026-03-19 21:44:00
V07,7,10,19,20,1037.6,387.7,0.0,1222.0,90.0,YES,NO,0.0,0.0,15.0,95.6,30,121.558028,29.886284,2026-03-19 21:44:00
V06,6,5,116,20,939.4,395.2,0.0,1220.0,90.0,YES,NO,0.0,0.0,15.0,95.8,50,121.562172,29.854621,2026-03-19 21:44:00
V06,6,6,12,10,1036.8,411.8,0.0,1218.0,90.0,YES,NO,0.0,0.0,15.0,95.7,30,121.563208,29.854169,2026-03-19 21:44:01
V06,6,7,91,20,1143.5,441.5,0.0,1213.0,90.0,YES,NO,0.0,0.0,15.0,95.4,20,121.564762,29.852359,2026-03-19 21:44:01
V09,9,8,21,20,1046.5,446.9,0.0,1189.0,90.0,YES,NO,0.0,0.0,15.0,95.0,30,121.570460,29.897592,2026-03-19 21:44:01
V07,7,11,133,10,1184.9,478.8,0.0,1223.0,90.0,YES,NO,0.0,0.0,15.0,94.8,10,121.565280,29.881760,2026-03-19 21:44:02
V09,9,9,92,10,1160.1,487.8,0.0,1184.0,90.0,YES,NO,0.0,0.0,15.0,94.6,10,121.574085,29.898044,2026-03-19 21:44:02
