Drone,RouteIndex,LegIndex,OriginName,OriginLongitude_deg,OriginLatitude_deg,OriginAltitude_mWGS84,DestName,DestLongitude_deg,DestLatitude_deg,DestAltitude_mWGS84,StraightLineDist_m,ActualFlownDist_m,DetourRatio,WaypointCount,DepartureSimTime,ArrivalSimTime,LegDuration_simUnits,CruiseSpeed_mps,AvgSpeed_mps,DepartBattery_pct,ArriveBattery_pct,DepartCargo,ArriveCargo,DestReadyTime,DestDueTime,ArrivedOnTime,DistanceUnit,TimeUnit,SpeedUnit,AltitudeUnit,CoordSystem
V10,10,3,C194,121.576675,29.898949,55.0,C195,121.575639,29.897139,25.0,226.6,234.6,1.035,4,211.25,234.63,23.38,22.8,10.0,96.7,96.3,90,90,0.0,1184.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V04,4,2,C020,121.567352,29.869548,45.0,C041,121.570460,29.870452,25.0,316.7,326.1,1.030,4,208.44,241.22,32.79,30.0,9.9,96.4,95.8,130,130,0.0,1222.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V02,2,1,C062,121.552331,29.880403,35.0,C196,121.561136,29.887188,25.0,1135.8,1145.9,1.009,5,131.81,245.42,113.61,30.0,10.1,97.5,95.1,180,180,0.0,1218.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,10,4,C195,121.575639,29.897139,65.0,C052,121.575121,29.897592,25.0,81.4,80.9,0.994,4,235.97,245.42,9.46,22.8,8.6,96.3,96.2,70,70,782.0,857.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03,3,0,Depot,121.550259,29.870000,25.0,C093,121.528505,29.883117,25.0,2554.8,2579.9,1.010,6,8.00,254.42,246.42,15.0,10.5,100.0,94.9,170,170,51.0,93.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,10,5,C052,121.575121,29.897592,75.0,C092,121.574085,29.898044,25.0,122.5,121.8,0.995,4,246.73,261.40,14.67,22.8,8.3,96.2,96.0,50,50,0.0,1184.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V04,4,3,C041,121.570460,29.870452,55.0,C031,121.572531,29.869548,25.0,225.7,233.7,1.035,4,242.66,267.24,24.59,30.0,9.5,95.8,95.4,110,110,370.0,440.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V04,4,4,C031,121.572531,29.869548,65.0,C025,121.572013,29.868643,25.0,119.2,122.3,1.026,4,268.66,283.51,14.85,30.0,8.2,95.4,95.1,90,90,462.0,534.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,10,6,C092,121.574085,29.898044,85.0,C163,121.576157,29.899853,25.0,289.8,293.5,1.013,4,262.95,293.53,30.58,22.8,9.6,96.0,95.6,40,40,0.0,1179.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V04,4,5,C025,121.572013,29.868643,75.0,C077,121.570978,29.868191,25.0,122.5,121.8,0.995,4,285.00,299.49,14.49,30.0,8.4,95.1,94.9,80,80,0.0,1221.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,10,7,C163,121.576157,29.899853,95.0,C075,121.575639,29.899853,25.0,86.0,59.9,0.697,4,295.02,304.05,9.03,22.8,6.6,95.6,95.5,30,30,0.0,1179.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V04,4,6,C077,121.570978,29.868191,85.0,C172,121.571495,29.868191,25.0,78.1,59.9,0.768,4,301.05,309.96,8.91,30.0,6.7,94.9,94.8,70,70,0.0,1220.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08,8,0,Depot,121.550259,29.870000,25.0,C005,121.526951,29.850098,25.0,3154.3,3189.9,1.011,6,8.00,328.11,320.11,15.0,10.0,100.0,94.1,130,130,128.0,179.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V04,4,7,C172,121.571495,29.868191,95.0,C080,121.572531,29.870452,25.0,279.5,280.6,1.004,4,309.96,339.38,29.42,30.0,9.5,94.8,94.3,50,50,0.0,1218.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V02,2,2,C196,121.561136,29.887188,45.0,C044,121.552331,29.883117,25.0,962.3,981.5,1.020,6,246.73,344.97,98.24,30.0,10.0,95.1,93.1,170,170,0.0,1232.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V04,4,8,C080,121.572531,29.870452,105.0,C085,121.572013,29.870452,25.0,94.3,59.9,0.636,4,340.78,354.22,13.45,30.0,4.5,94.3,94.1,40,40,0.0,1219.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05,5,0,Depot,121.550259,29.870000,25.0,C148,121.579783,29.851455,25.0,3515.4,3554.3,1.011,7,8.00,354.22,346.22,15.0,10.3,100.0,92.9,180,180,70.0,141.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V09,9,0,Depot,121.550259,29.870000,25.0,C159,121.534720,29.898044,25.0,3459.6,3497.1,1.011,5,8.00,361.60,353.60,15.0,9.9,100.0,93.2,140,140,137.0,182.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V02,2,3,C044,121.552331,29.883117,55.0,C146,121.553885,29.883570,25.0,160.9,188.0,1.169,4,346.40,375.29,28.89,30.0,6.5,93.1,92.6,150,150,0.0,1231.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05,5,1,C148,121.579783,29.851455,35.0,C069,121.583409,29.852359,25.0,364.0,373.9,1.027,4,354.22,399.44,45.22,30.0,8.3,92.9,92.0,160,160,0.0,1187.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V09,9,1,C159,121.534720,29.898044,35.0,C022,121.536274,29.901663,25.0,429.5,439.5,1.023,5,363.19,415.58,52.38,30.0,8.4,93.2,92.2,120,120,0.0,1186.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05,5,2,C069,121.583409,29.852359,45.0,C141,121.584445,29.851455,25.0,143.2,151.8,1.060,4,400.87,418.41,17.54,30.0,8.7,92.0,91.6,140,140,0.0,1184.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V02,2,4,C146,121.553885,29.883570,65.0,C030,121.557510,29.883117,25.0,355.4,363.2,1.022,4,376.78,421.36,44.58,30.0,8.1,92.6,91.7,130,130,0.0,1229.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V07,7,0,Depot,121.550259,29.870000,25.0,C032,121.580819,29.842408,25.0,4254.2,4295.6,1.010,6,8.00,428.39,420.38,15.0,10.2,100.0,91.7,130,130,84.0,147.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06,6,0,Depot,121.550259,29.870000,25.0,C177,121.522289,29.900758,25.0,4355.3,4386.4,1.007,5,8.00,435.50,427.50,15.0,10.3,100.0,91.8,110,110,86.0,142.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V01,1,4,C043,121.545597,29.860049,65.0,C046,121.524879,29.849645,25.0,2309.1,2318.8,1.004,4,203.12,439.48,236.36,30.0,9.8,96.6,92.3,80,80,0.0,1195.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V09,9,2,C022,121.536274,29.901663,45.0,C150,121.535756,29.899853,25.0,208.3,217.3,1.043,4,417.00,439.48,22.48,30.0,9.7,92.2,91.8,110,110,0.0,1190.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03,3,1,C093,121.528505,29.883117,35.0,C054,121.516073,29.894878,25.0,1773.8,1783.8,1.006,4,255.83,442.19,186.37,30.0,9.6,94.9,91.1,160,160,0.0,1176.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V04,4,9,C085,121.572013,29.870452,115.0,C154,121.563726,29.871809,25.0,818.2,823.2,1.006,4,354.22,442.19,87.97,30.0,9.4,94.1,92.7,20,20,0.0,1235.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08,8,1,C005,121.526951,29.850098,35.0,C072,121.516073,29.851907,25.0,1068.2,1078.1,1.009,4,329.58,446.55,116.97,30.0,9.2,94.1,91.9,110,110,0.0,1184.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05,5,3,C141,121.584445,29.851455,55.0,C124,121.582373,29.849193,25.0,322.6,331.2,1.027,4,419.88,453.88,34.00,30.0,9.7,91.6,91.0,130,130,0.0,1184.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V01,1,5,C046,121.524879,29.849645,75.0,C128,121.525397,29.848288,25.0,166.6,168.9,1.014,4,440.89,459.98,19.09,30.0,8.9,92.3,92.0,60,60,0.0,1194.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V04,4,10,C154,121.563726,29.871809,125.0,C173,121.563208,29.873166,25.0,187.8,168.9,0.900,4,443.61,462.67,19.06,30.0,8.9,92.7,92.4,10,10,0.0,1236.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V02,2,5,C030,121.557510,29.883117,75.0,C028,121.560618,29.885379,25.0,394.4,401.2,1.017,4,422.95,464.14,41.18,30.0,9.7,91.7,91.0,110,110,0.0,1222.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V09,9,3,C150,121.535756,29.899853,55.0,C151,121.532648,29.898044,25.0,362.1,370.9,1.024,4,440.89,479.18,38.29,30.0,9.7,91.8,91.1,100,100,509.0,571.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V01,1,6,C128,121.525397,29.848288,85.0,C010,121.526433,29.850098,25.0,232.5,234.6,1.009,4,461.33,484.70,23.36,30.0,10.0,92.0,91.6,50,50,0.0,1198.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03,3,2,C054,121.516073,29.894878,45.0,C132,121.514002,29.891259,25.0,449.7,459.2,1.021,4,443.61,489.18,45.58,30.0,10.1,91.1,90.2,130,130,515.0,585.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V02,2,6,C028,121.560618,29.885379,85.0,C192,121.559064,29.887188,25.0,257.9,260.8,1.011,4,465.66,492.10,26.44,30.0,9.9,91.0,90.5,90,90,0.0,1220.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V09,9,4,C151,121.532648,29.898044,65.0,C016,121.532648,29.899401,25.0,156.1,160.9,1.031,4,480.68,500.86,20.18,30.0,8.0,91.1,90.7,90,90,598.0,669.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V02,2,7,C192,121.559064,29.887188,95.0,C019,121.558028,29.886284,25.0,158.1,151.7,0.960,4,493.56,512.96,19.40,30.0,7.8,90.5,90.2,70,70,0.0,1222.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V01,1,7,C010,121.526433,29.850098,95.0,C167,121.529540,29.849193,25.0,323.8,326.2,1.007,4,486.04,523.20,37.16,30.0,8.8,91.6,91.0,30,30,0.0,1201.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V07,7,1,C032,121.580819,29.842408,35.0,C103,121.579783,29.851002,25.0,960.9,970.8,1.010,4,429.96,525.85,95.89,30.0,10.1,91.7,89.9,120,120,0.0,1191.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V09,9,5,C016,121.532648,29.899401,75.0,C111,121.531094,29.897592,25.0,255.8,260.8,1.020,4,502.42,530.07,27.64,30.0,9.4,90.7,90.3,80,80,0.0,1190.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08,8,2,C072,121.516073,29.851907,45.0,C193,121.524879,29.850098,25.0,872.9,882.7,1.011,4,448.08,537.16,89.08,30.0,9.9,91.9,90.3,70,70,0.0,1196.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V09,9,6,C111,121.531094,29.897592,85.0,C142,121.531094,29.898496,25.0,117.1,110.6,0.944,4,531.62,544.39,12.77,30.0,8.7,90.3,90.1,50,50,890.0,941.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05,5,4,C124,121.582373,29.849193,65.0,C171,121.583927,29.841051,25.0,918.5,927.7,1.010,4,455.59,547.20,91.62,30.0,10.1,91.0,89.2,120,120,0.0,1170.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V07,7,2,C103,121.579783,29.851002,45.0,C200,121.581855,29.852359,25.0,251.2,260.4,1.037,4,527.27,554.46,27.20,30.0,9.6,89.9,89.4,90,90,0.0,1189.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05,5,5,C171,121.583927,29.841051,75.0,C094,121.584963,29.839694,25.0,187.8,191.0,1.017,4,548.61,568.94,20.34,30.0,9.4,89.2,88.9,90,90,0.0,1167.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06,6,1,C177,121.522289,29.900758,35.0,C181,121.517109,29.889450,25.0,1353.0,1362.9,1.007,4,436.86,568.94,132.09,30.0,10.3,91.8,89.4,100,100,0.0,1184.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V09,9,7,C142,121.531094,29.898496,95.0,C187,121.529540,29.899853,25.0,223.8,222.6,0.995,4,545.76,568.94,23.19,30.0,9.6,90.1,89.7,30,30,0.0,1184.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V02,2,8,C019,121.558028,29.886284,105.0,C102,121.553367,29.883117,25.0,576.5,580.9,1.008,4,514.48,571.58,57.10,30.0,10.2,90.2,89.2,50,50,0.0,1232.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03,3,3,C132,121.514002,29.891259,55.0,C098,121.519181,29.898949,25.0,990.6,1000.2,1.010,4,490.68,588.60,97.92,30.0,10.2,90.2,88.4,100,100,0.0,1174.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05,5,6,C094,121.584963,29.839694,85.0,C051,121.584963,29.841051,25.0,162.4,160.9,0.991,4,570.30,588.60,18.30,30.0,8.8,88.9,88.6,70,70,0.0,1169.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V04,4,11,C173,121.563208,29.873166,135.0,Depot,121.550259,29.870000,25.0,1301.9,1307.3,1.004,4,464.14,591.46,127.32,30.0,10.3,92.4,90.4,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V02,2,9,C102,121.553367,29.883117,115.0,C131,121.552331,29.881760,25.0,202.1,190.9,0.945,4,573.02,594.83,21.81,30.0,8.8,89.2,88.8,30,30,0.0,1235.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V09,9,8,C187,121.529540,29.899853,105.0,C140,121.531612,29.900758,25.0,237.5,233.6,0.984,4,570.30,594.83,24.53,30.0,9.5,89.7,89.3,20,20,0.0,1185.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05,5,7,C051,121.584963,29.841051,95.0,C174,121.585998,29.842861,25.0,235.3,234.6,0.997,4,590.05,615.68,25.63,30.0,9.2,88.6,88.2,60,60,0.0,1170.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08,8,3,C193,121.524879,29.850098,55.0,C004,121.516073,29.851002,25.0,855.7,865.1,1.011,4,538.50,624.11,85.60,30.0,10.1,90.3,88.8,50,50,0.0,1183.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03,3,4,C098,121.519181,29.898949,65.0,C186,121.515555,29.899401,25.0,355.4,363.1,1.022,4,590.05,628.45,38.40,30.0,9.5,88.4,87.7,90,90,0.0,1168.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06,6,2,C181,121.517109,29.889450,45.0,C018,121.518145,29.894426,25.0,562.6,572.2,1.017,4,570.30,628.45,58.15,30.0,9.8,89.4,88.3,80,80,0.0,1179.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08,8,4,C004,121.516073,29.851002,65.0,C084,121.514520,29.849193,25.0,254.0,260.9,1.027,4,625.46,652.95,27.49,30.0,9.5,88.8,88.4,40,40,0.0,1179.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V07,7,3,C200,121.581855,29.852359,55.0,C189,121.581855,29.843313,25.0,1006.4,1015.9,1.009,4,555.88,654.28,98.40,30.0,10.3,89.4,87.7,70,70,0.0,1177.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03,3,5,C186,121.515555,29.899401,75.0,C003,121.519181,29.900306,25.0,367.1,373.7,1.018,4,629.88,668.54,38.66,30.0,9.7,87.7,87.0,70,70,0.0,1172.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06,6,3,C018,121.518145,29.894426,55.0,C117,121.517627,29.890355,25.0,456.4,465.4,1.020,4,629.88,677.10,47.22,30.0,9.9,88.3,87.5,70,70,0.0,1184.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08,8,5,C084,121.514520,29.849193,75.0,C082,121.515037,29.851002,25.0,213.2,217.3,1.019,4,654.28,677.10,22.82,30.0,9.5,88.4,88.0,30,30,0.0,1182.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03,3,6,C003,121.519181,29.900306,85.0,C088,121.518145,29.900758,25.0,126.9,121.8,0.960,4,670.08,684.77,14.70,30.0,8.3,87.0,86.8,40,40,0.0,1169.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06,6,4,C117,121.517627,29.890355,65.0,C161,121.519181,29.891712,25.0,216.4,222.6,1.029,4,678.75,703.53,24.78,30.0,9.0,87.5,87.1,60,60,0.0,1185.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08,8,6,C082,121.515037,29.851002,85.0,C191,121.516073,29.848741,25.0,277.2,280.6,1.012,4,678.75,707.99,29.24,30.0,9.6,88.0,87.5,20,20,0.0,1180.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05,5,8,C174,121.585998,29.842861,105.0,C197,121.581337,29.850550,25.0,969.3,976.0,1.007,4,617.08,714.21,97.13,30.0,10.0,88.2,86.5,30,30,0.0,1188.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,10,8,C075,121.575639,29.899853,105.0,Depot,121.550259,29.870000,25.0,4124.7,4133.9,1.002,4,305.63,716.93,411.30,22.8,10.1,95.5,90.2,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V07,7,4,C189,121.581855,29.843313,65.0,C115,121.584445,29.838337,25.0,608.4,617.0,1.014,4,655.61,718.31,62.70,30.0,9.8,87.7,86.6,60,60,0.0,1165.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06,6,5,C161,121.519181,29.891712,75.0,C104,121.518145,29.892164,25.0,122.5,121.8,0.995,4,705.03,720.00,14.97,30.0,8.1,87.1,86.8,50,50,0.0,1182.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V02,2,10,C131,121.552331,29.881760,125.0,Depot,121.550259,29.870000,25.0,1326.6,1332.9,1.005,4,596.46,727.22,130.75,30.0,10.2,88.8,86.8,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V07,7,5,C115,121.584445,29.838337,75.0,C086,121.583927,29.838337,25.0,70.7,60.0,0.848,4,720.00,728.65,8.65,30.0,6.9,86.6,86.5,30,30,0.0,1166.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V01,1,8,C167,121.529540,29.849193,105.0,C013,121.546633,29.860954,25.0,2105.6,2114.1,1.004,4,524.53,730.41,205.87,30.0,10.3,91.0,87.6,10,10,0.0,1240.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03,3,7,C088,121.518145,29.900758,95.0,C127,121.515037,29.898044,25.0,430.9,435.2,1.010,4,686.22,731.85,45.63,30.0,9.5,86.8,86.1,10,10,0.0,1169.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06,6,6,C104,121.518145,29.892164,85.0,C185,121.516591,29.892164,25.0,161.4,159.8,0.990,4,721.61,740.94,19.33,30.0,8.3,86.8,86.5,30,30,0.0,1180.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V07,7,6,C086,121.583927,29.838337,85.0,C065,121.583927,29.839694,25.0,162.4,160.9,0.991,4,730.41,749.65,19.25,30.0,8.4,86.5,86.2,20,20,0.0,1168.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08,8,7,C191,121.516073,29.848741,95.0,C106,121.526433,29.849193,25.0,1002.8,1010.4,1.008,4,709.74,811.70,101.96,30.0,9.9,87.5,85.9,10,10,0.0,1196.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06,6,7,C185,121.516591,29.892164,95.0,C157,121.521253,29.897592,25.0,755.7,762.5,1.009,4,742.43,828.15,85.72,30.0,8.9,86.5,85.2,10,10,0.0,1179.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V01,1,9,C013,121.546633,29.860954,115.0,Depot,121.550259,29.870000,25.0,1068.7,1075.0,1.006,4,731.85,849.66,117.82,30.0,9.1,87.6,85.8,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V09,9,9,C140,121.531612,29.900758,115.0,Depot,121.550259,29.870000,25.0,3864.9,3873.8,1.002,4,596.46,981.84,385.37,30.0,10.1,89.3,83.1,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05,5,9,C197,121.581337,29.850550,115.0,Depot,121.550259,29.870000,25.0,3696.9,3705.8,1.002,4,715.64,1087.74,372.09,30.0,10.0,86.5,80.6,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08,8,8,C106,121.526433,29.849193,105.0,Depot,121.550259,29.870000,25.0,3261.7,3290.9,1.009,6,813.17,1148.60,335.43,30.0,9.8,85.9,80.5,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03,3,8,C127,121.515037,29.898044,105.0,Depot,121.550259,29.870000,25.0,4611.0,4620.3,1.002,4,733.26,1199.50,466.24,30.0,9.9,86.1,78.6,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V07,7,7,C065,121.583927,29.839694,95.0,Depot,121.550259,29.870000,25.0,4680.0,4689.8,1.002,5,751.21,1224.51,473.30,30.0,9.9,86.2,78.6,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06,6,8,C157,121.521253,29.897592,105.0,Depot,121.550259,29.870000,25.0,4152.1,4161.4,1.002,5,829.72,1244.71,414.99,30.0,10.0,85.2,78.5,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
