Drone,RouteIndex,StopIndex,CustomerNo,Demand,PlannedArrival,ActualArrival,ReadyTime,DueTime,ServiceTime,OnTime,Late,Lateness,WaitTime,SpeedMps,BatteryPct,CargoLoad,Longitude,Latitude,Timestamp
V10,10,2,168,10,465.8,352.1,507.0,543.0,90.0,YES,NO,0.0,154.9,30.0,93.7,100,121.579265,29.888998,2026-03-18 12:32:16
V05,5,10,75,30,1171.7,355.2,0.0,1179.0,90.0,YES,NO,0.0,0.0,30.0,93.5,30,121.575639,29.899853,2026-03-18 12:32:19
V10,10,3,79,20,599.0,356.4,595.0,636.0,90.0,YES,NO,0.0,238.6,30.0,93.6,90,121.579783,29.888998,2026-03-18 12:32:21
V01,1,10,115,30,1112.2,356.7,0.0,1165.0,90.0,YES,NO,0.0,0.0,25.0,94.2,30,121.584445,29.838337,2026-03-18 12:32:21
V07,7,4,16,10,627.2,358.3,598.0,669.0,90.0,YES,NO,0.0,239.7,25.0,94.1,100,121.532648,29.899401,2026-03-18 12:32:23
V06,6,3,125,10,563.5,361.1,516.0,574.0,90.0,YES,NO,0.0,154.9,30.0,93.3,110,121.517109,29.849645,2026-03-18 12:32:25
V02,2,8,18,10,971.2,363.6,0.0,1179.0,90.0,YES,NO,0.0,0.0,27.5,94.0,30,121.518145,29.894426,2026-03-18 12:32:28
V10,10,4,42,30,701.6,370.0,0.0,1197.0,90.0,YES,NO,0.0,0.0,30.0,93.4,70,121.576675,29.888093,2026-03-18 12:32:34
V08,8,9,56,20,1123.9,370.1,1130.0,1198.0,90.0,YES,NO,0.0,759.9,30.0,93.5,20,121.532130,29.893973,2026-03-18 12:32:34
V03,3,7,49,20,953.8,370.6,904.0,954.0,90.0,YES,NO,0.0,533.4,30.0,93.4,50,121.518663,29.889902,2026-03-18 12:32:35
V06,6,4,84,10,663.7,372.6,0.0,1179.0,90.0,YES,NO,0.0,0.0,30.0,93.2,100,121.514520,29.849193,2026-03-18 12:32:37
V07,7,5,38,10,731.2,375.5,0.0,1191.0,90.0,YES,NO,0.0,0.0,25.0,93.8,90,121.536274,29.899401,2026-03-18 12:32:40
V03,3,8,181,20,1050.1,378.6,0.0,1184.0,90.0,YES,NO,0.0,0.0,30.0,93.3,30,121.517109,29.889450,2026-03-18 12:32:43
V10,10,5,87,20,800.6,380.3,778.0,825.0,90.0,YES,NO,0.0,397.7,30.0,93.3,40,121.578747,29.887188,2026-03-18 12:32:45
V02,2,9,186,20,1085.4,389.3,0.0,1168.0,90.0,YES,NO,0.0,0.0,27.5,93.6,20,121.515555,29.899401,2026-03-18 12:32:54
V03,3,9,7,10,1152.9,392.4,0.0,1182.0,90.0,YES,NO,0.0,0.0,30.0,93.1,10,121.514520,29.887641,2026-03-18 12:32:57
V06,6,5,60,20,773.7,393.0,0.0,1184.0,90.0,YES,NO,0.0,0.0,30.0,92.8,90,121.514520,29.853716,2026-03-18 12:32:57
V10,10,6,123,10,904.6,395.2,972.0,1008.0,90.0,YES,NO,0.0,576.8,30.0,93.1,20,121.575121,29.887188,2026-03-18 12:33:00
V07,7,6,142,20,841.6,399.4,890.0,941.0,90.0,YES,NO,0.0,490.6,25.0,93.5,80,121.531094,29.898496,2026-03-18 12:33:04
V07,7,7,111,30,984.0,406.2,979.0,1037.0,90.0,YES,NO,0.0,572.8,25.0,93.4,60,121.531094,29.897592,2026-03-18 12:33:11
V06,6,6,82,10,875.9,406.3,0.0,1182.0,90.0,YES,NO,0.0,0.0,30.0,92.6,70,121.515037,29.851002,2026-03-18 12:33:11
V10,10,7,29,10,1080.0,413.7,0.0,1193.0,90.0,YES,NO,0.0,0.0,30.0,92.8,10,121.579783,29.887188,2026-03-18 12:33:18
V06,6,7,72,40,971.5,413.8,0.0,1184.0,90.0,YES,NO,0.0,0.0,30.0,92.5,60,121.516073,29.851907,2026-03-18 12:33:18
V06,6,8,4,10,1065.5,419.9,0.0,1183.0,90.0,YES,NO,0.0,0.0,30.0,92.4,20,121.516073,29.851002,2026-03-18 12:33:24
V07,7,8,114,10,1087.4,423.1,0.0,1196.0,90.0,YES,NO,0.0,0.0,25.0,93.2,30,121.534202,29.896235,2026-03-18 12:33:27
V06,6,9,191,10,1165.5,431.2,0.0,1180.0,90.0,YES,NO,0.0,0.0,30.0,92.3,10,121.516073,29.848741,2026-03-18 12:33:36
V07,7,9,63,20,1191.4,440.5,0.0,1192.0,90.0,YES,NO,0.0,0.0,25.0,93.0,20,121.530576,29.896235,2026-03-18 12:33:45
V09,9,7,193,20,1067.0,464.5,0.0,1196.0,90.0,YES,NO,0.0,0.0,30.0,92.0,40,121.524879,29.850098,2026-03-18 12:34:09
V09,9,8,46,20,1159.0,468.8,0.0,1195.0,90.0,YES,NO,0.0,0.0,30.0,92.0,20,121.524879,29.849645,2026-03-18 12:34:13
V04,4,8,163,10,1178.0,606.2,0.0,1179.0,90.0,YES,NO,0.0,0.0,25.0,91.1,10,121.576157,29.899853,2026-03-18 12:36:31
