Drone,RouteIndex,StopIndex,CustomerNo,Demand,PlannedArrival,ActualArrival,ReadyTime,DueTime,ServiceTime,OnTime,Late,Lateness,WaitTime,SpeedMps,BatteryPct,CargoLoad,Longitude,Latitude,Timestamp
V02,2,3,163,10,355.6,12843.6,0.0,1179.0,90.0,NO,YES,11664.6,0.0,30.0,93.8,150,121.576157,29.899853,2026-03-19 21:24:53
V07,7,3,189,10,360.0,13104.4,0.0,1177.0,90.0,NO,YES,11927.4,0.0,30.0,93.8,130,121.581855,29.843313,2026-03-19 21:24:53
V02,2,4,75,30,447.6,13220.7,0.0,1179.0,90.0,NO,YES,12041.7,0.0,30.0,93.6,140,121.575639,29.899853,2026-03-19 21:24:53
V09,9,8,34,10,802.6,13280.5,0.0,1203.0,90.0,NO,YES,12077.5,0.0,30.0,94.1,60,121.529540,29.850550,2026-03-19 21:24:53
V04,4,2,88,30,274.3,13391.2,234.0,316.0,90.0,NO,YES,13075.2,0.0,30.0,93.5,160,121.518145,29.900758,2026-03-19 21:24:53
V05,5,4,191,10,447.0,13552.9,0.0,1180.0,90.0,NO,YES,12372.9,0.0,30.0,93.7,140,121.516073,29.848741,2026-03-19 21:24:53
V06,6,9,42,30,892.0,13605.0,0.0,1197.0,90.0,NO,YES,12408.0,0.0,30.0,94.0,50,121.576675,29.888093,2026-03-19 21:24:53
V09,9,9,95,10,895.5,13710.9,865.0,925.0,90.0,NO,YES,12785.9,0.0,30.0,94.0,50,121.529022,29.851002,2026-03-19 21:24:53
V02,2,5,194,20,543.3,13933.9,517.0,567.0,90.0,NO,YES,13366.9,0.0,30.0,93.4,110,121.576675,29.898949,2026-03-19 21:24:53
V04,4,3,8,40,371.6,14240.9,351.0,386.0,90.0,NO,YES,13854.9,0.0,30.0,93.2,130,121.517109,29.899401,2026-03-19 21:24:53
V05,5,5,125,10,542.6,14240.9,516.0,574.0,90.0,NO,YES,13666.9,0.0,30.0,93.4,130,121.517109,29.849645,2026-03-19 21:24:53
V06,6,10,123,10,989.2,14453.6,972.0,1008.0,90.0,NO,YES,13445.6,0.0,30.0,93.7,20,121.575121,29.887188,2026-03-19 21:24:53
V07,7,4,171,30,462.8,14453.6,0.0,1170.0,90.0,NO,YES,13283.6,0.0,30.0,93.3,120,121.583927,29.841051,2026-03-19 21:24:53
V09,9,10,158,20,991.8,14453.6,960.0,1016.0,90.0,NO,YES,13437.6,0.0,30.0,93.8,40,121.529540,29.852359,2026-03-19 21:24:53
V02,2,6,145,20,639.6,14680.7,0.0,1181.0,90.0,NO,YES,13499.7,0.0,30.0,93.2,90,121.577193,29.897592,2026-03-19 21:24:53
V04,4,4,186,20,467.6,15010.5,0.0,1168.0,90.0,NO,YES,13842.5,0.0,30.0,93.0,90,121.515555,29.899401,2026-03-19 21:24:53
V07,7,5,51,10,556.8,15010.5,611.0,678.0,90.0,NO,YES,14332.5,0.0,30.0,93.1,90,121.584963,29.841051,2026-03-19 21:24:53
V05,5,6,4,10,639.8,15115.8,0.0,1183.0,90.0,NO,YES,13932.8,0.0,30.0,93.1,120,121.516073,29.851002,2026-03-19 21:24:53
V09,9,11,190,20,1087.4,15169.6,0.0,1206.0,90.0,NO,YES,13963.6,0.0,30.0,93.6,20,121.528505,29.853264,2026-03-19 21:24:53
V02,2,7,195,20,735.9,15451.6,0.0,1184.0,90.0,NO,YES,14267.6,0.0,30.0,92.9,70,121.575639,29.897139,2026-03-19 21:24:54
V05,5,7,72,40,733.8,15667.4,0.0,1184.0,90.0,NO,YES,14483.4,0.0,30.0,93.0,110,121.516073,29.851907,2026-03-19 21:24:54
V04,4,5,127,10,563.9,15790.7,526.0,584.0,90.0,NO,YES,15206.7,0.0,30.0,92.7,70,121.515037,29.898044,2026-03-19 21:24:54
V02,2,8,52,20,828.7,15912.3,782.0,857.0,90.0,NO,YES,15055.3,0.0,30.0,92.8,50,121.575121,29.897592,2026-03-19 21:24:54
V07,7,6,65,20,708.2,15912.3,0.0,1168.0,90.0,NO,YES,14744.3,0.0,30.0,92.8,80,121.583927,29.839694,2026-03-19 21:24:54
V07,7,7,94,20,802.2,16478.3,0.0,1167.0,90.0,NO,YES,15311.3,0.0,30.0,92.7,60,121.584963,29.839694,2026-03-19 21:24:54
V02,2,9,92,10,923.2,16533.5,0.0,1184.0,90.0,NO,YES,15349.5,0.0,30.0,92.7,30,121.574085,29.898044,2026-03-19 21:24:54
V05,5,8,60,20,833.8,16806.7,0.0,1184.0,90.0,NO,YES,15622.7,0.0,30.0,92.6,70,121.514520,29.853716,2026-03-19 21:24:54
V07,7,8,115,30,898.5,17256.5,0.0,1165.0,90.0,NO,YES,16091.5,0.0,30.0,92.4,40,121.584445,29.838337,2026-03-19 21:24:54
V04,4,6,98,10,670.4,17545.8,629.0,677.0,90.0,NO,YES,16868.8,0.0,30.0,92.1,60,121.519181,29.898949,2026-03-19 21:24:54
V07,7,9,86,10,990.5,17654.2,0.0,1166.0,90.0,NO,YES,16488.2,0.0,30.0,92.4,10,121.583927,29.838337,2026-03-19 21:24:54
V02,2,10,21,20,1027.3,18045.8,0.0,1189.0,90.0,NO,YES,16856.8,0.0,30.0,92.2,20,121.570460,29.897592,2026-03-19 21:24:55
V08,8,9,90,10,1116.2,18213.9,0.0,1240.0,90.0,NO,YES,16973.9,0.0,30.0,92.6,30,121.543525,29.862310,2026-03-19 21:24:55
V04,4,7,157,10,770.4,18658.4,712.0,784.0,90.0,NO,YES,17874.4,0.0,30.0,91.8,50,121.521253,29.897592,2026-03-19 21:24:55
V06,6,11,133,10,1124.1,18890.3,0.0,1223.0,90.0,NO,YES,17667.3,0.0,30.0,92.3,10,121.565280,29.881760,2026-03-19 21:24:55
V08,8,10,67,20,1213.4,19143.1,0.0,1244.0,90.0,NO,YES,17899.1,0.0,30.0,92.3,20,121.544561,29.863667,2026-03-19 21:24:55
V05,5,9,36,30,956.4,20115.8,0.0,1199.0,90.0,NO,YES,18916.8,0.0,30.0,91.5,50,121.522807,29.855073,2026-03-19 21:24:55
V05,5,10,188,10,1053.6,21021.2,0.0,1203.0,90.0,NO,YES,19818.2,0.0,30.0,91.2,20,121.524361,29.855978,2026-03-19 21:24:56
V05,5,11,57,10,1161.7,22889.4,0.0,1208.0,90.0,NO,YES,21681.4,0.0,30.0,90.6,10,121.524879,29.860049,2026-03-19 21:24:57
V04,4,8,55,40,917.6,24337.1,0.0,1205.0,90.0,NO,YES,23132.1,0.0,30.0,89.9,40,121.527469,29.885831,2026-03-19 21:24:57
