Drone,RouteIndex,LegIndex,OriginName,OriginLongitude_deg,OriginLatitude_deg,OriginAltitude_mWGS84,DestName,DestLongitude_deg,DestLatitude_deg,DestAltitude_mWGS84,StraightLineDist_m,ActualFlownDist_m,DetourRatio,WaypointCount,DepartureSimTime,ArrivalSimTime,LegDuration_simUnits,CruiseSpeed_mps,AvgSpeed_mps,DepartBattery_pct,ArriveBattery_pct,DepartCargo,ArriveCargo,DestReadyTime,DestDueTime,ArrivedOnTime,DistanceUnit,TimeUnit,SpeedUnit,AltitudeUnit,CoordSystem
V04,7,2,C017,121.525397,29.870000,45.0,Depot,121.546115,29.872262,25.0,2013.6,2023.5,1.005,4,157.07,263.92,106.85,30.0,18.9,97.5,95.8,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06,5,2,C005,121.535756,29.888093,45.0,Depot,121.546115,29.872262,25.0,2024.1,2034.0,1.005,4,161.40,294.13,132.73,30.0,15.3,97.9,95.8,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08,3,6,C006,121.534720,29.883570,85.0,Depot,121.546115,29.872262,25.0,1670.9,1684.2,1.008,5,212.65,308.90,96.25,30.0,17.5,96.3,94.8,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V01,10,6,C010,121.530576,29.867738,85.0,Depot,121.546115,29.872262,25.0,1581.6,1590.5,1.006,4,221.18,330.60,109.42,30.0,14.5,96.4,94.7,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05,6,6,C041,121.555439,29.883570,85.0,Depot,121.546115,29.872262,25.0,1546.8,1580.8,1.022,6,244.42,338.92,94.50,30.0,16.7,96.3,94.8,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V02,9,1,C033,121.569424,29.860954,35.0,Depot,121.546115,29.872262,25.0,2575.4,2606.9,1.012,5,172.15,346.73,174.58,30.0,14.9,97.2,94.4,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V07,11,0,Depot,121.546115,29.872262,45.0,C026,121.574603,29.863215,25.0,2925.4,2942.8,1.006,5,186.08,359.46,173.38,10.0,17.0,97.0,94.1,30,30,115.0,145.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,12,0,Depot,121.546115,29.872262,65.0,C027,121.574603,29.865477,25.0,2848.9,2864.7,1.006,5,232.86,369.11,136.25,10.0,21.0,96.3,94.0,20,20,62.0,92.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03,14,0,Depot,121.546115,29.872262,55.0,C029,121.572013,29.865477,25.0,2608.9,2633.1,1.009,5,255.16,390.45,135.29,10.0,19.5,95.9,93.7,10,10,67.0,97.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06,16,0,Depot,121.546115,29.872262,55.0,C050,121.562690,29.865477,25.0,1767.6,1777.3,1.006,4,294.13,432.87,138.74,10.0,12.8,95.8,93.4,40,40,116.0,146.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V09,13,0,Depot,121.546115,29.872262,55.0,C028,121.573049,29.863215,25.0,2785.3,2795.6,1.004,5,246.44,450.70,204.26,10.0,13.7,96.2,92.9,10,10,62.0,92.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V04,15,0,Depot,121.546115,29.872262,55.0,C030,121.570978,29.863215,25.0,2600.0,2609.8,1.004,4,263.92,457.34,193.42,10.0,13.5,95.8,92.6,10,10,74.0,104.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08,17,0,Depot,121.546115,29.872262,95.0,C031,121.570978,29.865477,25.0,2514.2,2530.3,1.006,5,308.90,458.35,149.45,10.0,16.9,94.8,92.3,20,20,61.0,91.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05,19,0,Depot,121.546115,29.872262,95.0,C024,121.545079,29.856430,25.0,1764.6,1773.2,1.005,4,338.92,473.44,134.52,10.0,13.2,94.8,92.5,30,30,148.0,178.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V02,20,0,Depot,121.546115,29.872262,45.0,C020,121.547151,29.856430,25.0,1763.3,1773.2,1.006,4,346.73,482.13,135.40,10.0,13.1,94.4,91.7,170,170,122.0,152.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V01,18,0,Depot,121.546115,29.872262,95.0,C034,121.569424,29.865477,25.0,2371.8,2385.8,1.006,5,330.60,489.91,159.31,10.0,15.0,94.7,92.0,30,30,111.0,141.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06,16,1,C050,121.562690,29.865477,65.0,C032,121.570460,29.863215,25.0,791.3,800.3,1.011,4,434.77,493.82,59.05,30.0,13.6,93.4,92.5,10,10,131.0,161.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V02,20,1,C020,121.547151,29.856430,55.0,C049,121.547151,29.855073,25.0,153.8,160.9,1.046,4,483.58,496.58,13.00,30.0,12.4,91.7,91.4,160,160,104.0,134.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V02,20,2,C049,121.547151,29.855073,65.0,C019,121.547151,29.854169,25.0,108.3,110.6,1.022,4,498.28,506.31,8.04,30.0,13.8,91.4,91.3,150,150,72.0,102.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05,19,1,C024,121.545079,29.856430,105.0,C025,121.543525,29.851907,25.0,530.9,534.8,1.007,4,474.78,513.49,38.71,30.0,13.8,92.5,91.9,20,20,154.0,184.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V02,20,3,C019,121.547151,29.854169,75.0,C018,121.548187,29.851907,25.0,275.2,280.6,1.020,4,508.24,527.88,19.64,30.0,14.3,91.3,90.9,110,110,87.0,117.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V02,20,4,C018,121.548187,29.851907,85.0,C048,121.547151,29.851907,25.0,116.5,109.9,0.943,4,529.48,537.36,7.88,30.0,13.9,90.9,90.8,90,90,151.0,181.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V10,12,1,C027,121.574603,29.865477,75.0,Depot,121.546115,29.872262,25.0,2849.1,2869.0,1.007,6,370.58,543.27,172.69,30.0,16.6,94.0,91.3,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V02,20,5,C048,121.547151,29.851907,95.0,C021,121.546115,29.851907,25.0,122.0,109.9,0.901,4,539.01,547.77,8.76,30.0,12.6,90.8,90.6,80,80,67.0,97.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V07,11,1,C026,121.574603,29.863215,55.0,Depot,121.546115,29.872262,25.0,2925.5,2940.1,1.005,5,361.32,552.06,190.75,30.0,15.4,94.1,91.1,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V02,20,6,C021,121.546115,29.851907,105.0,C023,121.545079,29.851907,25.0,128.0,109.9,0.859,4,548.87,557.42,8.55,30.0,12.9,90.6,90.5,70,70,65.0,95.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V03,14,1,C029,121.572013,29.865477,65.0,Depot,121.546115,29.872262,25.0,2609.0,2632.7,1.009,5,391.74,565.20,173.46,30.0,15.2,93.7,90.9,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V02,20,7,C023,121.545079,29.851907,115.0,C022,121.546115,29.856430,25.0,520.6,522.8,1.004,4,558.50,593.26,34.76,30.0,15.0,90.5,89.9,40,40,92.0,122.0,NO,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V08,17,1,C031,121.570978,29.865477,105.0,Depot,121.546115,29.872262,25.0,2514.5,2534.1,1.008,5,460.05,606.07,146.02,30.0,17.4,92.3,90.0,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V04,15,1,C030,121.570978,29.863215,65.0,Depot,121.546115,29.872262,25.0,2600.2,2609.8,1.004,4,459.14,610.52,151.38,30.0,17.2,92.6,90.2,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V09,13,1,C028,121.573049,29.863215,65.0,Depot,121.546115,29.872262,25.0,2785.4,2798.4,1.005,5,452.59,617.26,164.67,30.0,17.0,92.9,90.2,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V01,18,1,C034,121.569424,29.865477,105.0,Depot,121.546115,29.872262,25.0,2372.1,2380.8,1.004,5,491.71,628.28,136.57,30.0,17.4,92.0,89.8,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V06,16,2,C032,121.570460,29.863215,75.0,Depot,121.546115,29.872262,25.0,2554.4,2563.9,1.004,4,495.80,640.97,145.18,30.0,17.7,92.5,90.1,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V05,19,2,C025,121.543525,29.851907,115.0,Depot,121.546115,29.872262,25.0,2278.8,2287.1,1.004,4,515.09,670.65,155.56,30.0,14.7,91.9,89.4,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
V02,20,8,C022,121.546115,29.856430,125.0,Depot,121.546115,29.872262,25.0,1763.2,1770.4,1.004,4,595.20,718.33,123.13,30.0,14.4,89.9,87.9,0,0,0.0,340282300000000000000000000000000000000.0,YES,meters,sim_time_units,m/s,meters_WGS84,WGS84_degrees
