Drone,RouteIndex,StopIndex,CustomerNo,Demand,PlannedArrival,ActualArrival,ReadyTime,DueTime,ServiceTime,OnTime,Late,Lateness,WaitTime,SpeedMps,BatteryPct,CargoLoad,Longitude,Latitude,Timestamp
V03,3,5,69,20,545.7,883.0,475.0,600.0,90.0,NO,YES,283.0,0.0,30.0,92.0,70,121.583409,29.852359,2026-03-20 03:33:35
V03,3,6,200,20,641.7,910.3,567.0,694.0,90.0,NO,YES,216.3,0.0,30.0,91.6,50,121.581855,29.852359,2026-03-20 03:33:36
V01,1,2,65,20,291.8,920.8,219.0,331.0,90.0,NO,YES,589.8,0.0,30.0,90.8,140,121.583927,29.839694,2026-03-20 03:33:36
V08,8,2,18,10,317.3,924.8,205.0,323.0,90.0,NO,YES,601.8,0.0,30.0,91.3,100,121.518145,29.894426,2026-03-20 03:33:36
V04,4,2,54,30,290.6,928.5,306.0,411.0,90.0,NO,YES,517.5,0.0,30.0,90.1,180,121.516073,29.894878,2026-03-20 03:33:36
V01,1,3,86,10,387.8,946.0,309.0,426.0,90.0,NO,YES,520.0,0.0,30.0,90.4,120,121.583927,29.838337,2026-03-20 03:33:37
V07,7,2,182,20,299.6,946.0,195.0,336.0,90.0,NO,YES,610.0,0.0,30.0,90.0,160,121.575639,29.901210,2026-03-20 03:33:37
V01,1,4,115,30,479.8,959.5,419.0,499.0,90.0,NO,YES,460.5,0.0,30.0,90.2,110,121.584445,29.838337,2026-03-20 03:33:37
V06,6,3,46,20,391.4,959.5,363.0,494.0,90.0,NO,YES,465.5,0.0,30.0,90.3,100,121.524879,29.849645,2026-03-20 03:33:37
V08,8,3,185,20,419.0,969.9,393.0,516.0,90.0,NO,YES,453.9,0.0,30.0,90.5,90,121.516591,29.892164,2026-03-20 03:33:37
V07,7,3,75,30,395.6,973.8,294.0,424.0,90.0,NO,YES,549.8,0.0,30.0,89.5,140,121.575639,29.899853,2026-03-20 03:33:37
V10,10,2,58,10,310.7,980.5,280.0,401.0,90.0,NO,YES,579.5,0.0,30.0,90.1,100,121.524879,29.890355,2026-03-20 03:33:37
V01,1,5,94,20,576.2,986.3,481.0,623.0,90.0,NO,YES,363.3,0.0,30.0,89.7,80,121.584963,29.839694,2026-03-20 03:33:37
V06,6,4,128,10,487.8,986.3,466.0,577.0,90.0,NO,YES,409.3,0.0,30.0,89.9,80,121.525397,29.848288,2026-03-20 03:33:37
V07,7,4,163,10,487.6,986.3,375.0,525.0,90.0,NO,YES,461.3,0.0,30.0,89.3,110,121.576157,29.899853,2026-03-20 03:33:37
V04,4,3,8,40,416.4,1003.6,293.0,445.0,90.0,NO,YES,558.6,0.0,30.0,88.7,150,121.517109,29.899401,2026-03-20 03:33:38
V07,7,5,194,20,582.1,1007.5,477.0,606.0,90.0,NO,YES,401.5,0.0,30.0,89.0,100,121.576675,29.898949,2026-03-20 03:33:38
V06,6,5,106,10,583.4,1011.6,561.0,669.0,90.0,NO,YES,342.6,0.0,30.0,89.5,70,121.526433,29.849193,2026-03-20 03:33:38
V01,1,6,51,10,672.2,1013.6,606.0,684.0,90.0,NO,YES,329.6,0.0,30.0,89.3,60,121.584963,29.841051,2026-03-20 03:33:38
V07,7,6,145,20,678.4,1037.5,575.0,694.0,90.0,NO,YES,343.5,0.0,30.0,88.5,80,121.577193,29.897592,2026-03-20 03:33:38
V01,1,7,174,30,771.1,1051.7,681.0,797.0,90.0,NO,YES,254.7,0.0,30.0,88.7,50,121.585998,29.842861,2026-03-20 03:33:39
V10,10,3,184,20,421.6,1058.4,396.0,486.0,90.0,NO,YES,572.4,0.0,30.0,88.7,90,121.530058,29.888998,2026-03-20 03:33:39
V06,6,6,167,20,685.4,1060.5,643.0,778.0,90.0,NO,YES,282.5,0.0,30.0,88.6,60,121.529540,29.849193,2026-03-20 03:33:39
V07,7,7,52,20,776.4,1072.5,762.0,877.0,90.0,NO,YES,195.5,0.0,30.0,87.9,60,121.575121,29.897592,2026-03-20 03:33:39
V02,2,2,88,30,336.2,1088.6,206.0,345.0,90.0,NO,YES,743.6,0.0,30.0,87.6,130,121.518145,29.900758,2026-03-20 03:33:39
V06,6,7,34,10,781.4,1088.6,743.0,865.0,90.0,NO,YES,223.6,0.0,30.0,88.2,40,121.529540,29.850550,2026-03-20 03:33:39
V01,1,8,136,10,873.8,1101.9,778.0,894.0,90.0,NO,YES,207.9,0.0,30.0,87.9,20,121.582891,29.843765,2026-03-20 03:33:40
V06,6,8,95,10,874.2,1104.2,842.0,948.0,90.0,NO,YES,156.2,0.0,30.0,88.0,30,121.529022,29.851002,2026-03-20 03:33:40
V01,1,9,189,10,968.2,1122.8,858.0,998.0,90.0,NO,YES,124.8,0.0,30.0,87.6,10,121.581855,29.843313,2026-03-20 03:33:40
V06,6,9,158,20,970.6,1131.4,929.0,1047.0,90.0,NO,YES,84.4,0.0,30.0,87.6,20,121.529540,29.852359,2026-03-20 03:33:40
V02,2,3,186,20,437.8,1135.3,407.0,517.0,90.0,NO,YES,618.3,0.0,30.0,86.8,100,121.515555,29.899401,2026-03-20 03:33:40
V04,4,4,132,30,544.3,1144.6,483.0,617.0,90.0,NO,YES,527.6,0.0,30.0,86.1,110,121.514002,29.891259,2026-03-20 03:33:40
V02,2,4,127,10,534.2,1163.7,467.0,642.0,90.0,NO,YES,521.7,0.0,30.0,86.4,80,121.515037,29.898044,2026-03-20 03:33:41
V04,4,5,7,10,650.5,1203.5,580.0,715.0,90.0,NO,YES,488.5,0.0,30.0,85.0,80,121.514520,29.887641,2026-03-20 03:33:42
V08,8,4,16,10,578.8,1218.3,578.0,688.0,90.0,NO,YES,530.3,0.0,30.0,86.1,70,121.532648,29.899401,2026-03-20 03:33:42
V02,2,5,98,10,640.7,1224.0,610.0,697.0,90.0,NO,YES,527.0,0.0,30.0,85.3,70,121.519181,29.898949,2026-03-20 03:33:42
V07,7,8,42,30,908.9,1224.0,840.0,952.0,90.0,NO,YES,272.0,0.0,30.0,85.4,40,121.576675,29.888093,2026-03-20 03:33:42
V05,5,2,84,10,380.5,1229.3,289.0,430.0,90.0,NO,YES,799.3,0.0,30.0,85.2,110,121.514520,29.849193,2026-03-20 03:33:42
V08,8,5,140,20,676.0,1247.6,698.0,756.0,90.0,NO,YES,491.6,0.0,30.0,85.6,60,121.531612,29.900758,2026-03-20 03:33:43
V04,4,6,181,20,753.3,1249.3,682.0,807.0,90.0,NO,YES,442.3,0.0,30.0,84.2,70,121.517109,29.889450,2026-03-20 03:33:43
V07,7,9,123,10,1006.1,1252.9,925.0,1055.0,90.0,NO,YES,197.9,0.0,30.0,85.0,10,121.575121,29.887188,2026-03-20 03:33:43
V05,5,3,191,10,476.8,1254.7,391.0,514.0,90.0,NO,YES,740.7,0.0,30.0,84.8,100,121.516073,29.848741,2026-03-20 03:33:43
V02,2,6,157,10,740.7,1260.7,666.0,831.0,90.0,NO,YES,429.7,0.0,30.0,84.7,60,121.521253,29.897592,2026-03-20 03:33:43
V05,5,4,125,10,572.5,1282.2,487.0,604.0,90.0,NO,YES,678.2,0.0,30.0,84.4,90,121.517109,29.849645,2026-03-20 03:33:43
V08,8,6,187,10,796.9,1284.3,748.0,894.0,90.0,NO,YES,390.3,0.0,30.0,85.1,40,121.529540,29.899853,2026-03-20 03:33:43
V05,5,5,4,10,669.7,1331.4,578.0,699.0,90.0,NO,YES,632.4,0.0,30.0,83.5,80,121.516073,29.851002,2026-03-20 03:33:44
V05,5,6,72,40,763.7,1352.5,679.0,783.0,90.0,NO,YES,569.5,0.0,30.0,83.2,70,121.516073,29.851907,2026-03-20 03:33:45
V02,2,7,117,10,865.6,1406.1,796.0,877.0,90.0,NO,YES,529.1,0.0,30.0,82.2,50,121.517627,29.890355,2026-03-20 03:33:46
V02,2,8,49,20,960.0,1432.3,851.0,1006.0,90.0,NO,YES,426.3,0.0,30.0,81.8,40,121.518663,29.889902,2026-03-20 03:33:46
V05,5,7,188,10,890.4,1531.5,830.0,939.0,90.0,NO,YES,592.5,0.0,30.0,80.3,30,121.524361,29.855978,2026-03-20 03:33:48
V05,5,8,108,20,984.9,1558.4,909.0,1043.0,90.0,NO,YES,515.4,0.0,30.0,79.9,20,121.525397,29.855526,2026-03-20 03:33:49
V04,4,7,142,20,910.5,1561.4,868.0,963.0,90.0,NO,YES,598.4,0.0,30.0,79.0,50,121.531094,29.898496,2026-03-20 03:33:49
V09,9,6,87,20,814.3,1588.0,733.0,871.0,90.0,NO,YES,717.0,0.0,30.0,80.3,50,121.578747,29.887188,2026-03-20 03:33:49
V04,4,8,111,30,1004.5,1599.3,934.0,1081.0,90.0,NO,YES,518.3,0.0,30.0,78.4,30,121.531094,29.897592,2026-03-20 03:33:50
V08,8,7,137,10,955.7,1624.1,852.0,963.0,90.0,NO,YES,661.1,0.0,30.0,79.4,30,121.532130,29.884474,2026-03-20 03:33:50
V08,8,8,183,20,1051.7,1656.1,931.0,1069.0,90.0,NO,YES,587.1,0.0,30.0,79.0,20,121.532130,29.883117,2026-03-20 03:33:51
V02,2,9,63,20,1103.9,1716.3,1065.0,1137.0,90.0,NO,YES,579.3,0.0,30.0,77.3,20,121.530576,29.896235,2026-03-20 03:33:52
V03,3,7,92,10,935.9,1737.1,853.0,970.0,90.0,NO,YES,767.1,0.0,30.0,77.7,30,121.574085,29.898044,2026-03-20 03:33:52
V09,9,7,59,20,956.3,1809.0,913.0,1031.0,90.0,NO,YES,778.0,0.0,30.0,76.6,30,121.565280,29.887188,2026-03-20 03:33:54
V10,10,4,195,20,691.2,1809.0,686.0,770.0,90.0,NO,YES,1039.0,0.0,30.0,75.3,70,121.575639,29.897139,2026-03-20 03:33:54
V09,9,8,198,10,1050.8,1836.8,1023.0,1105.0,90.0,NO,YES,731.8,0.0,30.0,76.2,10,121.566316,29.886736,2026-03-20 03:33:54
V10,10,5,105,10,833.7,2066.5,715.0,853.0,90.0,NO,YES,1213.5,0.0,30.0,70.9,50,121.566834,29.888093,2026-03-20 03:33:59
V10,10,6,15,20,930.9,2105.0,820.0,937.0,90.0,NO,YES,1168.0,0.0,30.0,70.3,40,121.565280,29.888998,2026-03-20 03:34:00
V10,10,7,149,20,1058.5,2281.0,1012.0,1120.0,90.0,NO,YES,1161.0,0.0,30.0,67.4,20,121.561136,29.881308,2026-03-20 03:34:03
V03,3,8,56,20,1188.9,2480.2,1090.0,1198.0,90.0,NO,YES,1282.2,0.0,30.0,65.4,20,121.532130,29.893973,2026-03-20 03:34:07
