Drone,RouteIndex,StopIndex,CustomerNo,Demand,PlannedArrival,ActualArrival,ReadyTime,DueTime,ServiceTime,OnTime,Late,Lateness,WaitTime,SpeedMps,BatteryPct,CargoLoad,Longitude,Latitude,Timestamp
V03,3,7,193,10,1892.2,1753.2,1338.0,1983.0,10.0,YES,NO,0.0,0.0,30.0,86.5,19,121.521512,29.846705,2026-03-19 22:10:52
V06,6,6,115,18,1363.9,1764.5,951.0,1648.0,10.0,NO,YES,116.5,0.0,30.0,86.2,36,121.542749,29.901437,2026-03-19 22:10:52
V01,1,9,97,20,1954.0,1776.3,1574.0,2113.0,10.0,YES,NO,0.0,0.0,30.0,83.9,95,121.531871,29.879273,2026-03-19 22:10:52
V05,5,15,158,27,1295.2,1776.3,992.0,1738.0,10.0,NO,YES,38.3,0.0,30.0,84.2,56,121.567093,29.875654,2026-03-19 22:10:52
V02,2,13,146,20,1948.1,1778.5,1885.0,2095.0,10.0,YES,NO,0.0,106.5,30.0,85.4,47,121.530835,29.838563,2026-03-19 22:10:52
V07,7,6,80,13,1002.5,1786.5,992.0,1318.0,10.0,NO,YES,468.5,0.0,30.0,84.2,83,121.569165,29.849872,2026-03-19 22:10:52
V09,9,18,44,10,612.5,1881.6,828.0,942.0,10.0,NO,YES,939.6,0.0,30.0,81.3,21,121.563985,29.843991,2026-03-19 22:10:54
V07,7,7,116,13,1042.6,1889.1,1000.0,1511.0,10.0,NO,YES,378.1,0.0,30.0,82.4,70,121.568647,29.843087,2026-03-19 22:10:54
V01,1,10,175,21,2000.1,1897.0,2118.0,2391.0,10.0,YES,NO,0.0,221.0,30.0,81.7,75,121.531353,29.871131,2026-03-19 22:10:55
V10,10,14,129,30,878.1,1901.0,569.0,986.0,10.0,NO,YES,915.0,0.0,30.0,80.5,90,121.573826,29.876106,2026-03-19 22:10:55
V07,7,8,95,1,1068.7,1948.0,682.0,1228.0,10.0,NO,YES,720.0,0.0,30.0,81.5,57,121.568129,29.839468,2026-03-19 22:10:56
V04,4,8,96,15,1628.0,2014.5,1330.0,1766.0,10.0,NO,YES,248.5,0.0,30.0,80.1,100,121.532389,29.862989,2026-03-19 22:10:57
V05,5,16,70,3,1377.7,2023.1,1109.0,1721.0,10.0,NO,YES,302.1,0.0,30.0,80.1,29,121.583668,29.867965,2026-03-19 22:10:57
V10,10,15,86,10,938.3,2081.8,547.0,971.0,10.0,NO,YES,1110.8,0.0,30.0,77.4,60,121.574862,29.887415,2026-03-19 22:10:58
V07,7,9,145,20,1117.1,2089.9,942.0,1247.0,10.0,NO,YES,842.9,0.0,30.0,79.0,56,121.575898,29.844896,2026-03-19 22:10:58
V06,6,7,33,18,1476.0,2113.9,1191.0,1601.0,10.0,NO,YES,512.9,0.0,30.0,80.5,18,121.567093,29.892390,2026-03-19 22:10:59
V04,4,9,2,15,1681.1,2164.5,1547.0,1742.0,10.0,NO,YES,422.5,0.0,30.0,77.3,85,121.522030,29.866608,2026-03-19 22:11:00
V07,7,10,91,13,1148.8,2168.3,893.0,1335.0,10.0,NO,YES,833.3,0.0,30.0,77.7,36,121.579006,29.848967,2026-03-19 22:11:00
V01,1,11,75,21,2219.6,2210.3,1785.0,2277.0,10.0,YES,NO,0.0,0.0,30.0,76.2,54,121.518922,29.888771,2026-03-19 22:11:01
V04,4,10,34,13,1707.2,2218.4,1346.0,1799.0,10.0,NO,YES,419.4,0.0,30.0,76.4,70,121.524102,29.869774,2026-03-19 22:11:01
V09,9,19,198,1,936.5,2218.4,571.0,954.0,10.0,NO,YES,1264.4,0.0,30.0,75.8,11,121.586257,29.854847,2026-03-19 22:11:01
V04,4,11,76,26,1721.7,2237.2,1483.0,1764.0,10.0,NO,YES,473.1,0.0,30.0,76.2,57,121.523066,29.870226,2026-03-19 22:11:01
V02,2,14,148,27,2118.3,2298.6,2029.0,2290.0,10.0,NO,YES,8.6,0.0,30.0,76.7,27,121.571754,29.844444,2026-03-19 22:11:03
V07,7,11,126,4,1209.9,2319.6,1156.0,1356.0,10.0,NO,YES,963.6,0.0,30.0,75.2,23,121.572272,29.858918,2026-03-19 22:11:03
V03,3,8,83,9,2077.9,2323.0,2011.0,2093.0,10.0,NO,YES,230.0,0.0,30.0,77.2,9,121.566057,29.838563,2026-03-19 22:11:03
V04,4,12,1,14,1767.5,2345.1,1577.0,1828.0,10.0,NO,YES,517.1,0.0,30.0,74.4,31,121.518922,29.877463,2026-03-19 22:11:04
V04,4,13,60,17,1781.9,2363.3,1419.0,1911.0,10.0,NO,YES,452.3,0.0,30.0,74.1,17,121.517886,29.877916,2026-03-19 22:11:04
V05,5,17,178,15,1510.9,2402.8,1016.0,1513.0,10.0,NO,YES,889.8,0.0,30.0,73.7,26,121.559841,29.849419,2026-03-19 22:11:05
V08,8,6,13,18,1376.8,2406.0,1291.0,1523.0,10.0,NO,YES,883.0,0.0,30.0,75.9,18,121.523066,29.885605,2026-03-19 22:11:05
V10,10,16,71,34,1115.3,2568.0,875.0,1116.0,10.0,NO,YES,1452.0,0.0,30.0,68.9,50,121.532389,29.894652,2026-03-19 22:11:08
V10,10,17,137,16,1160.3,2669.6,968.0,1241.0,10.0,NO,YES,1428.6,0.0,30.0,67.3,16,121.523584,29.892842,2026-03-19 22:11:10
V07,7,12,50,9,1376.7,2756.4,776.0,1400.0,10.0,NO,YES,1356.4,0.0,30.0,68.0,19,121.576416,29.894199,2026-03-19 22:11:12
V01,1,12,36,33,2455.9,2831.2,1891.0,2481.0,10.0,NO,YES,350.2,0.0,30.0,65.7,33,121.559323,29.851681,2026-03-19 22:11:13
V05,5,18,157,11,1727.6,2949.8,1570.0,1838.0,10.0,NO,YES,1111.8,0.0,30.0,64.8,11,121.573308,29.894652,2026-03-19 22:11:16
V09,9,20,123,10,1280.1,3100.7,1109.0,1340.0,10.0,NO,YES,1760.7,0.0,30.0,61.4,10,121.517886,29.900984,2026-03-19 22:11:19
V07,7,13,8,10,1605.6,3298.4,1384.0,1606.0,10.0,NO,YES,1692.4,0.0,30.0,59.1,10,121.522030,29.880177,2026-03-19 22:11:23
