Drone,RouteIndex,StopIndex,CustomerNo,Demand,PlannedArrival,ActualArrival,ReadyTime,DueTime,ServiceTime,OnTime,Late,Lateness,WaitTime,SpeedMps,BatteryPct,CargoLoad,Longitude,Latitude,Timestamp
V01,1,4,171,13,226.0,209.3,232.0,242.0,10.0,YES,NO,0.0,22.7,30.0,96.6,77,121.582114,29.897139,2026-03-18 14:20:41
V07,7,3,130,13,234.2,212.2,273.0,283.0,10.0,YES,NO,0.0,60.8,30.0,96.6,91,121.578488,29.848741,2026-03-18 14:20:44
V05,5,3,160,20,241.2,213.0,269.0,279.0,10.0,YES,NO,0.0,56.0,30.0,96.7,56,121.575380,29.844670,2026-03-18 14:20:45
V06,6,3,95,16,256.2,217.2,271.0,281.0,10.0,YES,NO,0.0,53.8,30.0,96.7,57,121.523066,29.892616,2026-03-18 14:20:49
V08,8,5,128,15,353.1,221.7,450.0,460.0,10.0,YES,NO,0.0,228.3,30.0,96.7,15,121.546374,29.900758,2026-03-18 14:20:54
V03,3,4,144,10,384.2,233.0,383.0,393.0,10.0,YES,NO,0.0,150.0,30.0,96.5,32,121.517886,29.846931,2026-03-18 14:21:05
V01,1,5,122,9,269.8,236.4,267.0,277.0,10.0,YES,NO,0.0,30.6,30.0,96.1,64,121.575898,29.893973,2026-03-18 14:21:08
V05,5,4,11,18,305.9,239.3,345.0,355.0,10.0,YES,NO,0.0,105.7,30.0,96.3,36,121.580042,29.849193,2026-03-18 14:21:11
V07,7,4,116,20,316.5,244.0,315.0,325.0,10.0,YES,NO,0.0,71.0,30.0,96.0,78,121.570201,29.851002,2026-03-18 14:21:16
V09,9,4,56,9,289.8,248.8,291.0,301.0,10.0,YES,NO,0.0,42.2,30.0,95.8,72,121.541195,29.856883,2026-03-18 14:21:21
V02,2,4,6,14,285.9,254.5,285.0,295.0,10.0,YES,NO,0.0,30.5,30.0,95.9,78,121.519440,29.900758,2026-03-18 14:21:26
V03,3,5,179,2,417.5,255.6,420.0,430.0,10.0,YES,NO,0.0,164.4,30.0,96.1,22,121.520994,29.842408,2026-03-18 14:21:28
V04,4,4,17,29,308.3,260.8,346.0,356.0,10.0,YES,NO,0.0,85.2,30.0,95.9,52,121.567093,29.901210,2026-03-18 14:21:33
V02,2,5,189,10,303.9,264.2,301.0,311.0,10.0,YES,NO,0.0,36.8,30.0,95.7,64,121.517368,29.900758,2026-03-18 14:21:36
V06,6,4,58,24,331.5,264.2,334.0,344.0,10.0,YES,NO,0.0,69.8,30.0,95.9,41,121.515814,29.883117,2026-03-18 14:21:36
V01,1,6,170,31,309.8,265.3,329.0,339.0,10.0,YES,NO,0.0,63.7,30.0,95.6,55,121.583668,29.893973,2026-03-18 14:21:37
V10,10,5,91,22,391.5,265.3,486.0,496.0,10.0,YES,NO,0.0,220.7,30.0,96.0,22,121.556216,29.855526,2026-03-18 14:21:37
V06,6,5,127,16,359.2,280.1,397.0,407.0,10.0,YES,NO,0.0,116.9,30.0,95.7,17,121.514261,29.886284,2026-03-18 14:21:52
V05,5,5,49,9,401.7,282.6,428.0,438.0,10.0,YES,NO,0.0,145.4,30.0,95.6,18,121.573826,29.840147,2026-03-18 14:21:55
V04,4,5,40,12,380.1,284.7,412.0,422.0,10.0,YES,NO,0.0,127.3,30.0,95.5,23,121.560877,29.900758,2026-03-18 14:21:57
V02,2,6,177,25,334.5,284.8,361.0,371.0,10.0,YES,NO,0.0,76.2,30.0,95.4,54,121.519958,29.896687,2026-03-18 14:21:57
V07,7,5,28,31,375.4,289.6,474.0,484.0,10.0,YES,NO,0.0,184.4,30.0,95.3,58,121.559841,29.844670,2026-03-18 14:22:02
V03,3,6,190,20,470.3,293.9,492.0,502.0,10.0,YES,NO,0.0,198.1,30.0,95.5,20,121.530317,29.838337,2026-03-18 14:22:06
V01,1,7,78,24,375.2,300.1,413.0,423.0,10.0,YES,NO,0.0,112.9,30.0,95.1,24,121.584704,29.885831,2026-03-18 14:22:12
V02,2,7,102,8,390.7,304.5,443.0,453.0,10.0,YES,NO,0.0,138.5,30.0,95.1,29,121.522030,29.900758,2026-03-18 14:22:17
V09,9,5,129,20,363.1,306.3,362.0,372.0,10.0,YES,NO,0.0,55.7,30.0,94.9,63,121.525138,29.855978,2026-03-18 14:22:18
V05,5,6,27,9,471.0,314.4,508.0,518.0,10.0,YES,NO,0.0,193.6,30.0,95.1,9,121.565539,29.838337,2026-03-18 14:22:27
V06,6,6,198,1,457.2,327.5,512.0,522.0,10.0,YES,NO,0.0,184.5,30.0,94.9,1,121.527210,29.885379,2026-03-18 14:22:40
V07,7,6,61,27,528.1,331.3,535.0,545.0,10.0,YES,NO,0.0,203.7,30.0,94.6,27,121.571236,29.844217,2026-03-18 14:22:43
V09,9,6,186,10,418.1,348.9,410.0,420.0,10.0,YES,NO,0.0,61.1,30.0,94.1,43,121.520994,29.846479,2026-03-18 14:23:01
V02,2,8,77,21,508.8,356.8,503.0,513.0,10.0,YES,NO,0.0,146.2,30.0,94.3,21,121.518404,29.888545,2026-03-18 14:23:09
